ID,Language_ID,Parameter_ID,Form,Segments,Comment,Source,form_in_source
6323,sora,1223,,u gg ə r,,,
6324,car,1223,,f a n ə ɲ l ə,,,
6326,nancowri,1223,,k ɔ j p a n i w a,,,
6333,lawaratanakul,1223,,pʰ ao m,,,
6335,manmet,1223,,ɕ e m,,,
6336,manmet,1223,,săk⁵³ nɔh³³,,,
6337,palaungkalaw,1223,,ʔaː ɓok,,,
6339,palaungnamhsan,1223,,n uə r,,,
6340,riangsak,1223,,kᵊ n ua s,,,
6343,wapraok,1223,,rʰ ɔ m,,,
6345,karii,1223,,t ɔ ŋ,,,
6348,ruc,1223,,t oː ŋ,,,
6350,vietnamese,1223,,t i m,,,
6361,alak,1210,,kʻ a cʻ ɨ k,,,
6362,bahnargolar,1210,,t r a p,,,
6363,bahnargolar,1210,,h ŋ a m,,,
6364,bahnarkontum,1210,,h ŋ a m,,,
6365,bahnarpleiku,1210,,t r a p,,,
6366,bahnarpleiku,1210,,h ŋ a m,,,
6367,brao,1210,,k ə j ɨ k,,,
6370,cua,1210,,p a r e ʔ,,,
6371,halang,1210,,ʔ a k,,,
6372,jeh,1210,,k l a̤ ŋ,,,
6373,jrulaven,1210,,k ɟ ɨ k,,,
6377,mnongrolom,1210,,ɟ ɔː k,,,
6378,nyaheun,1210,,g j ɨ k,,,
6380,rengao,1210,,h ŋ a m,,,
6382,sedang,1210,,h ŋ a̰ m,,,
6383,sre,1210,,k ə n ɟ ə,,,
6384,stieng,1210,,ɟ ə k,,,
6387,brutalan,1210,,n t a ʔ ŋ,,,
6388,bruubon,1210,,n t ɔ ŋ,,,
6389,in,1210,,n t a̰ː ŋ,,,
6390,katang,1210,,n t ɔ ŋ,,,
6391,katuandiem,1210,,h a l ɛ ŋ,,,
6392,kuisriwises1978,1210,,n t ɑ ŋ,,,
6393,kuihuffman1979,1210,,n t r ɑ ŋ,,,
6395,mankong,1210,,n t ɑ ŋ,,,
6396,nge,1210,,h a t ɨ ŋ,,,
6397,pacoh,1210,,ʔ a t a ŋ,,,
6398,sokhammouane,1210,,n t ə ŋ,,,
6399,sosakonnakhon,1210,,n t ə ŋ,,,
6400,soueisaravan,1210,,t ɔ ŋ,,,
6401,taoi,1210,,n t a ŋ,,,
6402,khasi,1210,,b a kʰ ia,,,
6404,pnar,1210,,kʰ ia,,,
6405,warlamin,1210,,s t ʊ ʔ,,,
6406,khmersurin,1210,,tʰ m ua n,,,
6407,khmerstandard,1210,,t ŋ ʊə n,,,
6408,idu,1210,,g a j ú h,,,
6409,khmucuang,1210,,k t a m,,,
6411,khmuyuan,1210,,k t á m,,,
6413,maltin,1210,,c ɨ h,,,
6414,maltin,1210,,tʰ eː m,,,
6420,bugan,1210,,m o̱,,,
6421,mang,1210,,ɲ a n,,,
6422,mon,1210,,s à ŋ,,,
6423,nyahkur,1210,,k ə cʰ ɤ̀ ŋ,,,
6427,gorum,1210,,l a g u n,,,
6430,kharia,1210,,k ɛ ˈn ɛ l,,,
6435,santali,1210,,h a m a l,,,
6436,sora,1210,,l ʌ ɡ ɨ n,,,
6437,car,1210,,l a ŋ a n,,,
6439,nancowri,1210,,l a ŋ ʔ a n,,,
6447,lawaratanakul,1210,,cʰ iə n,,,
6449,manmet,1210,,k ɛ n,,,
6451,palaungdaraang,1210,,c ă n,,,
6452,palaungkalaw,1210,,n c a n,,,
6454,palaungnamhsan,1210,,ɟ ə n,,,
6455,riangsak,1210,,kᵊ t j ɛ n,,,
6459,wapraok,1210,,ʨ iɛ̤ n,,,
6466,karii,1210,,nn a ŋ ʔ,,,
6469,ruc,1210,,n a ŋ,,,
6472,vietnamese,1210,,n a n g,,,
6475,alak,1393,,ŋ k a j,,,
6476,bahnargolar,1393,,h ə k ɛː,,,
6477,bahnarkontum,1393,,ʔ a k ɛː,,,
6478,bahnarpleiku,1393,,ʔ a k ɛː,,,
6481,cua,1393,,ʔ a k eː,,,
6482,halang,1393,,h ə k ɛː,,,
6484,mnongrolom,1393,,k aː j,,,
6486,sedang,1393,,k a̰ j,,,
6487,sre,1393,,ŋ k e,,,
6488,stieng,1393,,ŋ k e,,,
6491,brutalan,1393,,t ə ŋᵏ ɔ̤ː j,,,
6492,bruubon,1393,,t a k ɔː j,,,
6493,in,1393,,t ə ŋ k ɔ̰ː j,,,
6494,katang,1393,,t ə k ɔː j,,,
6495,katuandiem,1393,,t a g ʌ j,,,
6497,kuisriwises1978,1393,,t a k ɑː j,,,
6498,kuihuffman1979,1393,,t e k aː j,,,
6500,mankong,1393,,t ə k ɑː j,,,
6501,nge,1393,,t a ŋ k ɔː j,,,
6502,pacoh,1393,,t ə ŋ k ɔː j,,,
6503,sokhammouane,1393,,t ə k ɑː j,,,
6504,sosakonnakhon,1393,,t ə k ɑː j,,,
6505,soueisaravan,1393,,t ə k ɔː j,,,
6506,taoi,1393,,t ə ŋ k ɔː j,,,
6507,khasi,1393,,r ɛ ŋ,,,
6509,pnar,1393,,r ɛ ɲ,,,
6510,warlamin,1393,,r e ŋ,,,
6511,khmersurin,1393,,s n ɛː ɲ,,,
6512,khmerstandard,1393,,s n ae ŋ,,,
6513,idu,1393,,g à t ɔ̰̂ː ŋ,,,
6514,khmucuang,1393,,c n d r ɨ ŋ,,,
6516,khmuyuan,1393,,c ń t r ɨ̀a m,,,
6518,maltin,1393,,ŋ g j a ŋ,,,
6521,mang,1393,,ʔ aː,,,
6522,mon,1393,,k r èa ŋ,,,
6523,nyahkur,1393,,tʰ r à ŋ,,,
6526,gorum,1393,,ɖ a r a ŋ,,,
6529,kharia,1393,,ɖ ɛ ˈr ɛ ŋ,,,
6535,santali,1393,,d e r e ɲ,,,
6536,sora,1393,,d e r e ŋ,,,
6537,car,1393,,s i n r oː l,,,
6539,nancowri,1393,,h e n t ɔ p,,,
6544,lawaratanakul,1393,,ʔ ɣ əo ŋ,,,
6546,manmet,1393,,k ɤ ŋ,,,
6548,palaungdaraang,1393,,n ɨ ŋ,,,
6549,palaungkalaw,1393,,n ɯ k,,,
6551,palaungnamhsan,1393,,n u ŋ,,,
6552,riangsak,1393,,r ɤ ŋ,,,
6555,wapraok,1393,,r u ŋ,,,
6561,karii,1393,,t a k ɔː j,,,
6564,ruc,1393,,kʰ l ə ŋ,,,
6567,vietnamese,1393,,s u n g,,,
6575,alak,2272,,t o ʔ,,,
6576,bahnargolar,2272,,t ɔ ʔ,,,
6577,bahnarkontum,2272,,t ɔ ʔ,,,
6578,bahnarpleiku,2272,,t ɔ ʔ,,,
6579,brao,2272,,d u ʔ,,,
6583,cua,2272,,t o ʔ,,,
6584,halang,2272,,t u ʔ,,,
6585,jeh,2272,,t u ʔ,,,
6586,jrulaven,2272,,ʔ t o ʔ,,,
6592,mnongrolom,2272,,d o h,,,
6593,nyaheun,2272,,d o ʔ,,,
6595,rengao,2272,,t u ʔ,,,
6597,sedang,2272,,t o,,,
6598,sre,2272,,d u h,,,
6599,sre,2272,,r a m,,,
6600,stieng,2272,,d o h,,,
6602,brutalan,2272,,t o ʔ,,,
6603,in,2272,,t o ʔ,,,
6604,katuandiem,2272,,ŋ a n,,,
6605,katuandiem,2272,,p ɨ j h,,,
6607,kuisriwises1978,2272,,s ə ʔ a m,,,
6608,nge,2272,,t o ʔ,,,
6609,taoi,2272,,t o ʔ,,,
6610,khasi,2272,,s ʔ aː c,,,
6613,pnar,2272,,ʧ i t,,,
6614,warlamin,2272,,d ɒ t,,,
6615,khmersurin,2272,,k d a w,,,
6616,khmerstandard,2272,,k d a w,,,
6617,idu,2272,,p ú ʔ,,,
6618,khmucuang,2272,,h ʔ ɨ m,,,
6619,khmucuang,2272,,w aː r,,,
6621,khmuyuan,2272,,w àː r,,,
6624,maltin,2272,,ʔ ɔ h,,,
6625,maltin,2272,,j ɔː n,,,
6634,bugan,2272,,ʔ a̱ m,,,
6635,mang,2272,,ɗ i t,,,
6636,mon,2272,,k a t aɔ,,,
6637,nyahkur,2272,,k ə t á w,,,
6641,gorum,2272,,b a l b a l,,,
6642,gorum,2272,,j ḛ n,,,
6645,kharia,2272,,l ɔˀ b l ɔˀ b,,,
6646,kharia,2272,,u ˈr u m,,,
6652,santali,2272,,l o l o,,,
6653,sora,2272,,t ʌ ɡ e,,,
6654,sora,2272,,p a ɲ ú m,,,
6655,car,2272,,ɾ aː c,,,
6657,nancowri,2272,,t a ɲ,,,
6658,nancowri,2272,,ʔ o j,,,
6670,lawaratanakul,2272,,ʔ o p,,,
6672,manmet,2272,,ɤ m,,,
6673,palaungdaraang,2272,,s ɔ d a Ɂ,,,
6674,palaungkalaw,2272,,ka huaʔ,,,
6676,palaungnamhsan,2272,,t a t,,,
6677,riangsak,2272,,sᵊ ʔ ɤ m,,,
6681,wapraok,2272,,s ʔ aɔ h,,,
6690,karii,2272,,p aː t,,,
6691,karii,2272,,t ʔ ɨ̀ m ʔ,,,
6693,ruc,2272,,t ɨ́ː l,,,
6698,vietnamese,2272,,a m,,,
6699,vietnamese,2272,,n ó n g,,,
6709,alak,1252,,ɲɲ iː,,,
6710,bahnargolar,1252,,h n a m,,,
6711,bahnarkontum,1252,,h n a m,,,
6712,bahnarpleiku,1252,,h n aː m,,,
6713,brao,1252,,h n aː m,,,
6717,cua,1252,,h ɲ ɨː,,,
6718,halang,1252,,ɲ i̤ə,,,
6719,jeh,1252,,ɲ i̤a h,,,
6720,jrulaven,1252,,h n əː m,,,
6724,mnongrolom,1252,,h i h,,,
6725,mnongrolom,1252,,t ɨ m,,,
6726,nyaheun,1252,,ɲ̊ r aː m,,,
6728,rengao,1252,,h ɲ e̤ː,,,
6730,sedang,1252,,h n ɛ̰ə m,,,
6731,sedang,1252,,h ŋ ɛ j,,,
6732,sre,1252,,h i w,,,
6733,stieng,1252,,ɲ iː,,,
6736,brutalan,1252,,d u ŋ,,,
6737,bruubon,1252,,d ʉ ŋ,,,
6738,in,1252,,d u ŋ,,,
6739,katang,1252,,d ʊ ŋ,,,
6740,katuandiem,1252,,ɗ ɔ ŋ,,,
6742,kuisriwises1978,1252,,d u ŋ,,,
6743,kuihuffman1979,1252,,d u ŋ,,,
6745,mankong,1252,,d o ŋ,,,
6746,nge,1252,,d uo ŋ,,,
6747,pacoh,1252,,d u ŋ,,,
6748,sokhammouane,1252,,d o ŋ,,,
6749,sosakonnakhon,1252,,d o ŋ,,,
6750,soueisaravan,1252,,d u ŋ,,,
6751,taoi,1252,,d u ŋ,,,
6752,khasi,1252,,j i ŋ,,,
6755,pnar,1252,,j u ŋ,,,
6756,warlamin,1252,,s n i,,,
6757,khmersurin,1252,,p t ia h,,,
6758,khmerstandard,1252,,p t ea h,,,
6759,idu,1252,,j î ŋ,,,
6760,khmucuang,1252,,g aː ŋ,,,
6762,khmuyuan,1252,,k àː ŋ,,,
6764,maltin,1252,,k ia ŋ,,,
6770,bugan,1252,,ȵ u,,,
6771,mang,1252,,ɲ ua,,,
6772,mon,1252,,h ɑɛ ʔ,,,
6773,nyahkur,1252,,h ĩ́ː ʔ,,,
6776,gorum,1252,,a̰ s u ŋ,,,
6779,kharia,1252,,o ɡ a ʔ,,,
6780,kharia,1252,,ɔ ʔ,,,
6785,santali,1252,,o ɽ a ʔ,,,
6786,sora,1252,,s ɨ ŋ,,,
6787,car,1252,,p a t eː,,,
6789,nancowri,1252,,ɲ iː,,,
6799,lawaratanakul,1252,,ɲ ɨə ʔ,,,
6801,manmet,1252,,ȵ ă ʔ,,,
6803,palaungdaraang,1252,,k a ŋ,,,
6804,palaungkalaw,1252,,k aː k,,,
6806,palaungnamhsan,1252,,g a ŋ,,,
6807,riangsak,1252,,k ɑ ŋ,,,
6811,wapraok,1252,,ɲ a̤ ʔ,,,
6818,karii,1252,,k r n ɔː ʔ,,,
6821,ruc,1252,,ɲ aː,,,
6824,vietnamese,1252,,n h à,,,
6825,alak,1634,,k l a m,,,
6826,bahnargolar,1634,,h r ɛ ŋ,,,
6827,bahnarkontum,1634,,h r ɛ ŋ,,,
6828,bahnarpleiku,1634,,h r ɛ ŋ,,,
6832,cua,1634,,h r ɛː k,,,
6833,halang,1634,,r ɛa ŋ,,,
6834,jeh,1634,,r ɛː ŋ,,,
6835,jrulaven,1634,,k l a m,,,
6837,mnongrolom,1634,,h ie ŋ,,,
6838,nyaheun,1634,,k l a m,,,
6840,rengao,1634,,h r iː ŋ,,,
6842,sedang,1634,,h r ḭ ŋ,,,
6843,sre,1634,,r h ia ŋ,,,
6844,stieng,1634,,r h ia ŋ,,,
6847,brutalan,1634,,moːj kəlamʔ,,,
6848,in,1634,,mo̰ːj kəlamˀ,,,
6849,katuandiem,1634,,h a r ie ŋ,,,
6850,mankong,1634,,muəj kulam,,,
6851,nge,1634,,k l ə m,,,
6852,pacoh,1634,,k u l a m,,,
6853,sokhammouane,1634,,mṳəj kulam,,,
6854,sosakonnakhon,1634,,mṳəj kulam,,,
6855,soueisaravan,1634,,məːjʔ klam,,,
6856,taoi,1634,,k l a mˀ,,,
6857,khasi,1634,,ʃ i s pʰ a ʔ,,,
6860,pnar,1634,,ʧ i s p a ʔ,,,
6861,warlamin,1634,,s w a ʔ,,,
6862,khmersurin,1634,,r ua j,,,
6863,khmerstandard,1634,,r ɔː j,,,
6864,idu,1634,,h à m g l â̰ m,,,
6865,khmucuang,1634,,r ɔː j,,,
6867,khmuyuan,1634,,r ɔ̀ː j,,,
6869,maltin,1634,,k l ɨ ʔ,,,
6872,bugan,1634,,ʑ u,,,
6873,mang,1634,,r aː n,,,
6874,mon,1634,,k l ɔ m,,,
6875,nyahkur,1634,,cʰ òː k,,,
6879,car,1634,,f ɛː n ɔ ŋ,,,
6884,palaungdaraang,1634,,m a j au h,,,
6885,palaungkalaw,1634,,ʔu ma jaoh,,,
6887,palaungnamhsan,1634,,p ə r ia h,,,
6888,riangsak,1634,,pᵊ r j ɑ ʔ,,,
6892,wapraok,1634,,s j i̤ɛ h,,,
6898,ruc,1634,,k l a m,,,
6899,vietnamese,1634,,t r ă m,,,
6912,alak,1209,,ʔ a l,,,
6913,bahnargolar,1209,,ʔ i ɲ,,,
6914,bahnarkontum,1209,,ʔ i ɲ,,,
6915,bahnarpleiku,1209,,ʔ i ɲ,,,
6916,brao,1209,,ʔ a j,,,
6920,cua,1209,,g o,,,
6921,halang,1209,,ʔ au,,,
6922,jeh,1209,,ʔ a w,,,
6923,jrulaven,1209,,ʔ aː j,,,
6927,mnongrolom,1209,,ʔ a ɲ,,,
6928,nyaheun,1209,,ʔ aː,,,
6930,rengao,1209,,ʔ a w,,,
6932,sedang,1209,,ʔ a w,,,
6933,sre,1209,,ʔ a ɲ,,,
6934,stieng,1209,,h e j,,,
6937,brutalan,1209,,k ɨː,,,
6938,bruubon,1209,,k ɤ w,,,
6939,in,1209,,k ɨː,,,
6940,katang,1209,,k a w,,,
6941,katuandiem,1209,,k uː,,,
6944,kuisriwises1978,1209,,k a w,,,
6945,kuisriwises1978,1209,,h a j,,,
6946,kuihuffman1979,1209,,k ʌ w,,,
6948,mankong,1209,,k ɨ̤ ʔ,,,
6949,nge,1209,,k ə w,,,
6950,pacoh,1209,,k ɯː,,,
6951,sokhammouane,1209,,ŋ k o̤a ʔ,,,
6952,sosakonnakhon,1209,,ŋ k ɑ̤ ʔ,,,
6953,sosakonnakhon,1209,,h i ʔ,,,
6954,soueisaravan,1209,,k ɨː,,,
6955,taoi,1209,,k ɨː,,,
6956,pnar,1209,,ʔ ɔ,,,
6957,khmersurin,1209,,ʔ a ɲ,,,
6958,khmerstandard,1209,,kʰ ɲ u m,,,
6959,idu,1209,,n a ʔ ɛ̰̂ː ŋ,,,
6960,khmucuang,1209,,ʔ o ʔ,,,
6962,khmuyuan,1209,,ʔ ò ʔ,,,
6964,maltin,1209,,ʔ ə ɲ,,,
6970,bugan,1209,,ɔ̱,,,
6971,mang,1209,,ʔ uː,,,
6972,nyahkur,1209,,w ɛ́ j,,,
6973,mon,1209,,ʔ oa,,,
6976,gorum,1209,,m i ŋ,,,
6979,kharia,1209,,i ŋ,,,
6983,santali,1209,,ʔ ɤ ʔ,,,
6984,sora,1209,,i ɲ,,,
6985,sora,1209,,ɲ e n,,,
6986,car,1209,,c i n,,,
6988,nancowri,1209,,c a,,,
6989,nancowri,1209,,c ɯa,,,
6999,lawaratanakul,1209,,ʔ e,,,
7001,manmet,1209,,ɔ ʔ,,,
7003,palaungdaraang,1209,,Ɂ o,,,
7004,palaungkalaw,1209,,ʔow niː,,,
7006,palaungnamhsan,1209,,ʔ ɔ,,,
7007,riangsak,1209,,ʔ o ʔ,,,
7011,wapraok,1209,,aə,,,
7018,karii,1209,,t ɛː ʔ,,,
7021,ruc,1209,,h o,,,
7036,alak,1991,,k l aː k,,,
7037,bahnargolar,1991,,k l aː k,,,
7038,bahnarkontum,1991,,k l aː k,,,
7039,bahnarpleiku,1991,,k l aː k,,,
7040,brao,1991,,k l aː k,,,
7044,cua,1991,,k l aː k,,,
7045,halang,1991,,k l aː k,,,
7046,jeh,1991,,k l aː k,,,
7047,jrulaven,1991,,k l aː k,,,
7051,mnongrolom,1991,,p r ue c,,,
7052,nyaheun,1991,,k l aː k,,,
7054,rengao,1991,,k l aː k,,,
7056,sedang,1991,,k l eə,,,
7057,sre,1991,,p r ɔ c,,,
7058,stieng,1991,,p r ɔː c,,,
7061,brutalan,1991,,r ɔː j ʔ,,,
7062,bruubon,1991,,r ṳa j ʔ,,,
7063,in,1991,,r ɔː j ʔ,,,
7064,katang,1991,,r uːa j ʔ,,,
7065,katuandiem,1991,,r ua c,,,
7066,kuisriwises1978,1991,,r ṳa c,,,
7067,kuihuffman1979,1991,,l o̤a c,,,
7069,mankong,1991,,r ṳa j ʔ,,,
7070,nge,1991,,r ɔː c,,,
7071,pacoh,1991,,r ɔː j ʔ,,,
7072,sokhammouane,1991,,r oa̤ c,,,
7073,sosakonnakhon,1991,,r o̤a t,,,
7074,soueisaravan,1991,,r ɔː c,,,
7075,taoi,1991,,r ɔː j ʔ,,,
7076,khasi,1991,,s n ie r,,,
7078,pnar,1991,,s n ɛ r,,,
7079,warlamin,1991,,n ɒ r,,,
7080,khmerstandard,1991,,ʔ ɑ n t a ʔ,,,
7081,idu,1991,,r îə ŋ,,,
7082,khmucuang,1991,,ʰr iə ŋ,,,
7084,khmuyuan,1991,,r ía ŋ,,,
7086,maltin,1991,,n s a ŋ,,,
7091,bugan,1991,,ŋguaŋ¹³ ɕɛ¹³,,,
7092,mang,1991,,p a t,,,
7093,mon,1991,,k r ɔ t,,,
7094,nyahkur,1991,,k l úː c,,,
7097,gorum,1991,,ɖ u l u ŋ,,,
7100,kharia,1991,,po ʈa,,,
7105,santali,1991,,lac˺ tet˺,,,
7106,santali,1991,,p ɔ ʈ a,,,
7107,sora,1991,,o n ˈl oi d ɑː,,,
7108,car,1991,,p u h uː,,,
7110,nancowri,1991,,p u f uá k,,,
7119,lawaratanakul,1991,,v iə k,,,
7121,manmet,1991,,ɕɛn³¹ vɛk⁵³,,,
7123,palaungdaraang,1991,,ɲ ɔ ŋ v a c,,,
7124,palaungkalaw,1991,,jaŋ vat,,,
7126,palaungnamhsan,1991,,r ɛ ŋ,,,
7129,wapraok,1991,,v a̤ c,,,
7135,karii,1991,,r ɔː c,,,
7138,ruc,1991,,r uo c,,,
7141,vietnamese,1991,,r uộ t,,,
7142,alak,621,,m aː m,,,
7143,bahnargolar,621,,m aː m,,,
7144,bahnarkontum,621,,m aː m,,,
7145,bahnarpleiku,621,,m aː m,,,
7146,brao,621,,m aː m,,,
7149,halang,621,,m aː m,,,
7150,jeh,621,,m aː m,,,
7151,jrulaven,621,,m əː m,,,
7153,mnongrolom,621,,d r a p,,,
7154,nyaheun,621,,m aː m,,,
7155,rengao,621,,m aː m,,,
7157,sedang,621,,m ɛ̰ə m,,,
7158,sre,621,,l ɔ s,,,
7160,brutalan,621,,t aˀa,,,
7161,bruubon,621,,t əː ʔ,,,
7162,in,621,,t a̰ː ʔ,,,
7163,katang,621,,t aː ʔ,,,
7164,kuisriwises1978,621,,t aː ʔ,,,
7165,kuihuffman1979,621,,t aː ʔ,,,
7166,mankong,621,,t aː ʔ,,,
7167,nge,621,,t aː ʔ,,,
7168,pacoh,621,,t aː ʔ,,,
7169,sokhammouane,621,,t aː k,,,
7170,sosakonnakhon,621,,t aː k,,,
7171,soueisaravan,621,,t aː ʔ,,,
7172,taoi,621,,t aː ʔ,,,
7173,khasi,621,,n a r,,,
7174,pnar,621,,n a r,,,
7175,warlamin,621,,n a r,,,
7176,khmersurin,621,,d ɛː Ɂ,,,
7177,khmerstandard,621,,d ae Ɂ,,,
7178,idu,621,,d ɔ́ p,,,
7179,khmucuang,621,,c n d r o h,,,
7180,khmucuang,621,,c ə n t r oː,,,
7182,khmuyuan,621,,c ń t r ò h,,,
7186,bugan,621,,l ou,,,
7187,mang,621,,t aː k,,,
7190,gorum,621,,u m a l,,,
7192,kharia,621,,l o h a,,,
7196,santali,621,,m e ɽ h e t˺,,,
7197,sora,621,,l ɔa ŋ,,,
7198,car,621,,w e t,,,
7199,nancowri,621,,k a r a w,,,
7206,manmet,621,,a ŋaŋ³⁵,,,
7208,palaungdaraang,621,,h i n,,,
7209,palaungkalaw,621,,h iː ŋ,,,
7211,palaungnamhsan,621,,h i r,,,
7212,riangsak,621,,h i r,,,
7215,wapraok,621,,rʰ ia m,,,
7219,karii,621,,k l ɛ c,,,
7222,ruc,621,,kʰ l a t,,,
7223,vietnamese,621,,s a t,,,
7232,alak,628,,cʻ ɔ k,,,
7233,bahnargolar,628,,h l aː,,,
7234,bahnarkontum,628,,h l aː,,,
7235,bahnarpleiku,628,,h l aː,,,
7236,brao,628,,cʰ l aː,,,
7240,cua,628,,h l aː,,,
7241,halang,628,,l aː,,,
7242,jeh,628,,l aː,,,
7243,jrulaven,628,,l aː,,,
7247,mnongrolom,628,,h aː,,,
7248,nyaheun,628,,h l a,,,
7250,rengao,628,,h l aː,,,
7252,sedang,628,,h l á,,,
7253,sre,628,,n h a,,,
7254,stieng,628,,l aː,,,
7257,brutalan,628,,h ə l aˀa,,,
7258,bruubon,628,,s ə l aː,,,
7259,in,628,,h ə l a̰ː,,,
7260,katang,628,,h ə l aː,,,
7261,katuandiem,628,,k a t u ŋ,,,
7262,katuandiem,628,,ʔ a s ə ʔ,,,
7265,kuisriwises1978,628,,s l aː,,,
7266,kuihuffman1979,628,,tʰ r aː,,,
7268,mankong,628,,s ə l aː,,,
7269,nge,628,,h l aː,,,
7270,pacoh,628,,ʔ u l aː,,,
7271,sokhammouane,628,,s i l aː,,,
7272,sosakonnakhon,628,,s i l aː,,,
7273,taoi,628,,h ə l aː,,,
7274,khasi,628,,s l a,,,
7276,pnar,628,,s l a,,,
7277,warlamin,628,,s l i,,,
7278,khmersurin,628,,s l ʌ ʔ,,,
7279,khmerstandard,628,,s l ə k,,,
7280,idu,628,,h à n t âː w,,,
7281,khmucuang,628,,ʰl a ʔ,,,
7283,khmuyuan,628,,l á ʔ,,,
7284,maltin,628,,n tʰ uː,,,
7290,bugan,628,,l u̱o̱,,,
7291,mang,628,,l aː,,,
7292,mon,628,,h l a ʔ,,,
7293,nyahkur,628,,cʰ ə l áː ʔ,,,
7296,gorum,628,,o l a ʔ,,,
7300,kharia,628,,u ˈl ɑ ʔ,,,
7305,santali,628,,s a k a m,,,
7306,sora,628,,ɔ l a,,,
7307,car,628,,ɾ oː j,,,
7309,nancowri,628,,d a j,,,
7310,nancowri,628,,r a j,,,
7320,lawaratanakul,628,,h l a ʔ,,,
7322,manmet,628,,l ă ʔ,,,
7324,palaungdaraang,628,,l̥ a,,,
7325,palaungkalaw,628,,hlɯaʔ həj,,,
7327,palaungnamhsan,628,,h l a,,,
7328,riangsak,628,,l a ʔ,,,
7332,wapraok,628,,lʰ a ʔ,,,
7338,karii,628,,s u l aː ʔ,,,
7341,ruc,628,,u l aː,,,
7344,vietnamese,628,,l á,,,
7352,alak,2273,,p l əː m,,,
7353,bahnargolar,2273,,p l əː m,,,
7354,bahnarkontum,2273,,p l əː m,,,
7355,bahnarpleiku,2273,,p l əː m,,,
7356,brao,2273,,p l əː m,,,
7358,cua,2273,,p l əː p,,,
7359,halang,2273,,p l e̤ː m,,,
7360,jeh,2273,,p l e̤ː m,,,
7361,jrulaven,2273,,p l ʌː m,,,
7365,mnongrolom,2273,,p l əː m,,,
7366,nyaheun,2273,,p l ɐː m,,,
7367,rengao,2273,,p l e̤ː m,,,
7368,sedang,2273,,p l iə m,,,
7369,sre,2273,,p l ɔ m,,,
7370,stieng,2273,,p l əː m,,,
7372,brutalan,2273,,p l ɔː m,,,
7373,bruubon,2273,,p l əː m,,,
7374,in,2273,,p l ɔː m,,,
7375,katang,2273,,p l əː m,,,
7376,katuandiem,2273,,p l ʌː m,,,
7378,mankong,2273,,p l ʌː m,,,
7379,nge,2273,,p l ɛː m,,,
7380,pacoh,2273,,p l oː m,,,
7381,sokhammouane,2273,,p l ʌː m,,,
7382,soueisaravan,2273,,p l əː m,,,
7383,taoi,2273,,p l ɔː m,,,
7384,khasi,2273,,tʰ l ie m,,,
7385,pnar,2273,,l m̩ b n a ŋ,,,
7386,warlamin,2273,,l ə n d a ŋ,,,
7387,khmerstandard,2273,,t iə ʔ,,,
7388,idu,2273,,b a t â̤ j,,,
7389,khmucuang,2273,,p l ɨə m,,,
7390,khmuyuan,2273,,p l ɨa m,,,
7392,maltin,2273,,pʰ j ɔː m,,,
7396,bugan,2273,,b i̱o̱u̱,,,
7397,mang,2273,,p l ua m,,,
7398,mon,2273,,k l ɔ m,,,
7399,nyahkur,2273,,kʰ l á m,,,
7402,gorum,2273,,i l i,,,
7403,gorum,2273,,i l i m,,,
7405,kharia,2273,,ɟ õ k,,,
7406,kharia,2273,,ɲ e l w a,,,
7409,sora,2273,,i l i m,,,
7410,car,2273,,t a m a p,,,
7411,nancowri,2273,,h e l ə m,,,
7418,lawaratanakul,2273,,p l ao m,,,
7420,manmet,2273,,a pʰem³¹,,,
7422,palaungdaraang,2273,,ma bləːm,,,
7423,palaungkalaw,2273,,ma ɓləːŋ,,,
7425,palaungnamhsan,2273,,p l ɯ m,,,
7426,riangsak,2273,,t ɛ k,,,
7428,wapraok,2273,,b l ɔ m,,,
7434,karii,2273,,p l eː m,,,
7435,ruc,2273,,p l iː m,,,
7438,vietnamese,2273,,con đỉa,,,
7450,alak,244,,pah wiar,,,
7451,bahnargolar,244,,ŋ iãɔ,,,
7452,bahnarkontum,244,,ŋ iãɔ,,,
7453,bahnarpleiku,244,,ʔ ŋ j ɛ w,,,
7454,brao,244,,c ə ʔ ia w,,,
7458,cua,244,,ʔ j a w,,,
7459,halang,244,,ʔ ŋ iə w,,,
7460,jeh,244,,nah ʔiw,,,
7461,jrulaven,244,,h ʔ ia w,,,
7465,mnongrolom,244,,k ie w,,,
7466,nyaheun,244,,ʔ ia w,,,
7468,rengao,244,,ʔ ɛː w,,,
7470,sedang,244,,h ə ʔ eo̰,,,
7471,sre,244,,k ia w,,,
7472,stieng,244,,g ie w,,,
7475,brutalan,244,,w iˀa r,,,
7476,bruubon,244,,ʔ aː w e̤ː r,,,
7477,in,244,,w ḭa r,,,
7478,in,244,,t ə w i ʔ,,,
7479,katang,244,,ʔ a w iːə r,,,
7480,katuandiem,244,,ʔ a ɗ aː j,,,
7482,kuisriwises1978,244,,ʔ ə p ɛ ʔ,,,
7483,kuihuffman1979,244,,p ɛˀɛ,,,
7485,mankong,244,,ʔ a w e̤ː r,,,
7486,nge,244,,w ia r,,,
7487,pacoh,244,,ʔ a v ḭa r,,,
7488,sokhammouane,244,,ʔ a w e̤ː l,,,
7489,sosakonnakhon,244,,ʔ a w e̤ː r,,,
7490,soueisaravan,244,,w ɛː l,,,
7491,taoi,244,,w ia r,,,
