language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
Banjarese Malay	bjn	shoulder	1482	19	bahu	17	
Banjarese Malay	bjn	other	197	190	nang lain	2	
Banjarese Malay	bjn	all	98	191	samuaan	33	
Banjarese Malay	bjn	and	1577	192	dan	18	
Banjarese Malay	bjn	if	1459	193	jaka	10	amun 10
Banjarese Malay	bjn	to count	1420	196	itung	31	
Banjarese Malay	bjn	One	1493	197	asa	1	
Banjarese Malay	bjn	Two	1498	198	dua	1	
Banjarese Malay	bjn	Three	492	199	talu	1	
Banjarese Malay	bjn	left	244	2	kiwa	27	
Banjarese Malay	bjn	to know, be knowledgeable	1410	20	tahu	1	
Banjarese Malay	bjn	Four	1500	200	ampat	1	
Banjarese Malay	bjn	Five	493	201	lima	1	
Banjarese Malay	bjn	Six	1703	202	anam	1	
Banjarese Malay	bjn	Seven	1704	203	tujuh	4	
Banjarese Malay	bjn	Eight	1705	204	dalapan	4	
Banjarese Malay	bjn	Nine	1483	205	sambilan	10	
Banjarese Malay	bjn	Ten	1515	206	sapuluh	5	
Banjarese Malay	bjn	One Hundred	1634	209	saratus	4	
Banjarese Malay	bjn	to think	2271	21	bapikir	22	%bapikir
Banjarese Malay	bjn	One Thousand	1843	210	saribu	5	
Banjarese Malay	bjn	to fear	1419	22	takutan	1	
Banjarese Malay	bjn	blood	946	23	darah	1	
Banjarese Malay	bjn	head	1256	24	kapala	45	%kapala
Banjarese Malay	bjn	neck	1333	25	gulu	39	
Banjarese Malay	bjn	hair	1040	26	rambut	20	
Banjarese Malay	bjn	nose	1221	27	hidung	1	
Banjarese Malay	bjn	to sniff, smell	375	29	cium	30	
Banjarese Malay	bjn	right	1019	3	kanan	1	
Banjarese Malay	bjn	mouth	674	30	muntung	47	
Banjarese Malay	bjn	tooth	1380	31	gigi	17	
Banjarese Malay	bjn	tongue	1205	32	ilat	25	
Banjarese Malay	bjn	to laugh	1355	33	tatawa	1	
Banjarese Malay	bjn	to cry	1839	34	tangis	1	
Banjarese Malay	bjn	to spit	1440	36	ludah	1	
Banjarese Malay	bjn	to eat	1336	37	makan	1	
Banjarese Malay	bjn	to chew	321	38	mamah	1	
Banjarese Malay	bjn	to cook	1100	39	bamasak	19	
Banjarese Malay	bjn	leg/foot	2098	4	batis	23	
Banjarese Malay	bjn	to drink	1401	40	nginum	1	
Banjarese Malay	bjn	ear	1247	43	talinga	1	
Banjarese Malay	bjn	to hear	1408	44	mandangar	1	
Banjarese Malay	bjn	eye	1248	45	mata	1	
Banjarese Malay	bjn	to see	1409	46	lihat	23	
Banjarese Malay	bjn	to yawn	1028	47	kuap	1	
Banjarese Malay	bjn	to lie down	1411	49	barabah	28	
Banjarese Malay	bjn	to walk	1443	5	bajalan	21	
Banjarese Malay	bjn	to dream	1920	50	mimpi	1	
Banjarese Malay	bjn	to sit	1416	51	duduk	35	
Banjarese Malay	bjn	to stand	1442	52	badiri	1	
Banjarese Malay	bjn	person/human being	683	53	urang	20	
Banjarese Malay	bjn	man/male	1554	54	lalakian	2	
Banjarese Malay	bjn	woman/female	962	55	bibinian	1	
Banjarese Malay	bjn	child	2099	56	anak	1	
Banjarese Malay	bjn	husband	1200	57	laki	28	
Banjarese Malay	bjn	wife	1199	58	bini	5	
Banjarese Malay	bjn	mother	1216	59	uma	5	
Banjarese Malay	bjn	road/path	667	6	jalan	1	
Banjarese Malay	bjn	father	1217	60	bapa	5	
Banjarese Malay	bjn	house	1252	61	rumah	1	
Banjarese Malay	bjn	thatch/roof	2100	62	atap	1	
Banjarese Malay	bjn	name	1405	63	ngaran	1	
Banjarese Malay	bjn	rope	1218	65	tali	1	
Banjarese Malay	bjn	to sew	1457	67	jahit	2	
Banjarese Malay	bjn	needle	1382	68	jarum	1	
Banjarese Malay	bjn	to come	1446	7	datang	14	
Banjarese Malay	bjn	to shoot	1172	70	timbak	8	
Banjarese Malay	bjn	to stab, pierce	1434	71	suduk	30	
Banjarese Malay	bjn	to hit	1433	72	pukul	27	
Banjarese Malay	bjn	to kill	1417	74	bunuh	1	
Banjarese Malay	bjn	to die, be dead	1494	75	mati	1	
Banjarese Malay	bjn	to live, be alive	1422	76	hidup	1	
Banjarese Malay	bjn	to scratch	1436	77	garu	1	
Banjarese Malay	bjn	to cut, hack	1432	78	tatak	3	
Banjarese Malay	bjn	stick/wood	1295	79	kayu	1	
Banjarese Malay	bjn	to turn	1588	8	baputar	1	
Banjarese Malay	bjn	to split	1437	80	balah	1	
Banjarese Malay	bjn	sharp	1396	81	landap	34	
Banjarese Malay	bjn	to work	1086	83	gawi	21	
Banjarese Malay	bjn	to plant	1486	84	tanam	2	
Banjarese Malay	bjn	to choose	1750	85	pilih	1	
Banjarese Malay	bjn	to grow	479	86	tumbuh	1	
Banjarese Malay	bjn	to swell	1573	87	bangkak	19	
Banjarese Malay	bjn	to squeeze	1414	88	parah	1	
Banjarese Malay	bjn	to open, uncover	1156	92	buka	1	
Banjarese Malay	bjn	to pound, beat	354	93	tumbuk	9	
Banjarese Malay	bjn	to fall	1280	95	gugur	37	
Banjarese Malay	bjn	bird	937	97	burung	17	
Banjarese Malay	bjn	egg	744	98	hintalu	1	
Banjarese Malay	bjn	feather	1201	99	bulu	1	
Belait	beg	hand	1277	1	ŋan	18?	
Belait	beg	dirty	1230	10	jamiʔ	26	
Belait	beg	to fly	1441	101	tulon	20?	
Belait	beg	rat	1490	102	bəlabeow	1	
Belait	beg	meat/flesh	634	103	dagɛŋ	26	
Belait	beg	fat/grease	1282	104	ləmau	24	
Belait	beg	snake	730	106	nipab	1	
Belait	beg	worm (earthworm)	1219	107	lukɔŋ	17	
Belait	beg	louse	1392	108	kuteow	1	
Belait	beg	dust	2	11	poʔ	1?	
Belait	beg	spider	843	110	kalabaŋ	1?	
Belait	beg	fish	227	111	putā	16	
Belait	beg	rotten	1728	112	buroʔ	1	
Belait	beg	branch	1531	113	diʔin	1	
Belait	beg	leaf	628	114	daʔon	1	
Belait	beg	root	670	115	amot	3	
Belait	beg	flower	239	116	buyɛʔ	23?	
Belait	beg	earth/soil	1228	119	tanaʔ	1	
Belait	beg	skin	763	12	kulɛt	1	
Belait	beg	stone	857	120	bateow	1	
Belait	beg	sea	1474	124	laut	6	
Belait	beg	sky	1732	128	laŋit	1	
Belait	beg	moon	1313	129	buliən	1	
Belait	beg	thunder	1150	134	gəroəŋ	3	
Belait	beg	wind	960	136	baroy	25	
Belait	beg	warm	1232	138	ləsau	22?	
Belait	beg	belly	1251	14	təjin	1	
Belait	beg	dry	1398	140	marā	1	
Belait	beg	heavy	1210	142	bərit	1	
Belait	beg	ash	646	146	abeow	1	
Belait	beg	black	163	147	mətam	1	
Belait	beg	white	1335	148	putay	1	
Belait	beg	bone	1394	15	tulāŋ	1	
Belait	beg	yellow	1424	150	kuniŋ	1	
Belait	beg	green	1425	151	hijau	25	
Belait	beg	big	1202	153	rəjɛh	1	
Belait	beg	long	1203	155	bit	26	
Belait	beg	thin	1400	156	ləpɛ	1	
Belait	beg	thick	1244	157	kapal	1	
Belait	beg	narrow	1267	158	səpɛt	1	
Belait	beg	wide	1243	159	rajɛh	14?	
Belait	beg	painful, sick	2103	160	makɛt	1	saʔit 1
Belait	beg	new	1231	163	bərieu	1	
Belait	beg	good	1035	164	jiʔ	1?	
Belait	beg	bad, evil	1292	165	saʔat	1	
Belait	beg	night	1233	167	lɛm	20	
Belait	beg	year	1226	169	taʔon	1	
Belait	beg	liver	1224	17	atay	1	
Belait	beg	to climb	1102	172	mənad	16	
Belait	beg	at	1461	173	miʔ	23	
Belait	beg	in, inside	1606	174	miʔ alɛm	1	[miʔ] alɛm
Belait	beg	this	1214	177	itɛh	10	
Belait	beg	breast	1402	18	titay	6	
Belait	beg	far	1406	180	jau	1	
Belait	beg	where?	1237	181	miʔ umbah	31	
Belait	beg	I	1209	182	kaw	1	
Belait	beg	he/she	262	184	n̂ɛh	11	
Belait	beg	we	1212	185	kitah	1	kamai 2
Belait	beg	they	817	187	lɛow	1	
Belait	beg	who?	1235	189	nai	1?	
Belait	beg	shoulder	1482	19	barɛh	1	
Belait	beg	other	197	190	ləŋan	2	
Belait	beg	and	1577	192	ŋan	15	
Belait	beg	if	1459	193	kalau	14	
Belait	beg	how?	1239	194	macam əmba	23	
Belait	beg	to count	1420	196	mudoŋ	21	
Belait	beg	One	1493	197	cɛh	1?	cɛh/səlang
Belait	beg	Two	1498	198	dubɛh	1	
Belait	beg	Three	492	199	təlau	1	
Belait	beg	left	244	2	abiŋ	24	
Belait	beg	Four	1500	200	pāt	1	
Belait	beg	Five	493	201	limah	1	
Belait	beg	Six	1703	202	nam	1	
Belait	beg	Ten	1515	206	pulo	5	
Belait	beg	to think	2271	21	pikir	22	%pikir
Belait	beg	to fear	1419	22	baʔot	1?	
Belait	beg	blood	946	23	səmā	15	
Belait	beg	head	1256	24	ukau	1?	
Belait	beg	neck	1333	25	batoʔ	35	
Belait	beg	hair	1040	26	soʔ	1	
Belait	beg	nose	1221	27	ndoŋ	1	
Belait	beg	to sniff, smell	375	29	madaʔ	1	
Belait	beg	right	1019	3	tuʔau	5	
Belait	beg	mouth	674	30	munoŋ	21	
Belait	beg	tooth	1380	31	nipan	1	
Belait	beg	tongue	1205	32	dəli	4	
Belait	beg	to cry	1839	34	mənaŋɛi	1	
Belait	beg	to vomit	1278	35	mutā	1	
Belait	beg	to spit	1440	36	juliʔ	28	
Belait	beg	to eat	1336	37	kuman	1	
Belait	beg	to chew	321	38	meñiʔ	15?	
Belait	beg	to cook	1100	39	kəsā	35	
Belait	beg	leg/foot	2098	4	ɑgiəm	65	
Belait	beg	to drink	1401	40	məsap	13	
Belait	beg	to bite	1403	41	gutɛp	28	
Belait	beg	ear	1247	43	təliŋah	1	
Belait	beg	eye	1248	45	matah	1	
Belait	beg	to walk	1443	5	lakau	1	
Belait	beg	to dream	1920	50	əndupay	1	
Belait	beg	to sit	1416	51	kəduʔ	31	
Belait	beg	person/human being	683	53	buloən	17?	
Belait	beg	man/male	1554	54	lai	2	
Belait	beg	child	2099	56	ana	1	
Belait	beg	husband	1200	57	banɛh	1	
Belait	beg	wife	1199	58	sabah	1	
Belait	beg	mother	1216	59	tinah	1	
Belait	beg	road/path	667	6	alim	1	
Belait	beg	father	1217	60	tamah	1	
Belait	beg	house	1252	61	amɛn	13	
Belait	beg	thatch/roof	2100	62	sapau	15	
Belait	beg	name	1405	63	adin	1	
Belait	beg	rope	1218	65	talai	1	
Belait	beg	to tie up, fasten	1094	66	pigɛt	1	
Belait	beg	needle	1382	68	taud	15	
Belait	beg	to shoot	1172	70	mədil	9	
Belait	beg	to stab, pierce	1434	71	tubiaʔ	24	
Belait	beg	to hit	1433	72	məpoʔ	22	
Belait	beg	to steal	713	73	manau	1	
Belait	beg	to kill	1417	74	katay	22	
Belait	beg	to die, be dead	1494	75	matay	1	
Belait	beg	to live, be alive	1422	76	mulon	12	
Belait	beg	to cut, hack	1432	78	totaʔ	3	
Belait	beg	stick/wood	1295	79	kajeow	1	
Belait	beg	to turn	1588	8	pusɛŋ	20	
Belait	beg	to work	1086	83	kərəjɛh	23	
Belait	beg	to plant	1486	84	mulah	1	
Belait	beg	to choose	1750	85	milay	1	
Belait	beg	to grow	479	86	mulon	12	
Belait	beg	to swell	1573	87	kəməmbaŋ	20	
Belait	beg	to squeeze	1414	88	mərah	1	
Belait	beg	to swim	1439	9	pəlaŋoi	1	
Belait	beg	to dig	1418	90	məkol	14	
Belait	beg	to buy	1869	91	məlɛy	1	
Belait	beg	to open, uncover	1156	92	mukā	1	
Belait	beg	dog	2009	96	asau	1	
Belait	beg	bird	937	97	məmanoʔ	1	
Belait	beg	egg	744	98	təjeow	1?	
Belait	beg	feather	1201	99	buleow	1	
Cebuano	ceb	hand	1277	1	kamút	21	
Cebuano	ceb	dirty	1230	10	húgaw	11	
Cebuano	ceb	to fly	1441	101	molupád	21	
Cebuano	ceb	rat	1490	102	ílagâ	30	
Cebuano	ceb	meat/flesh	634	103	unod	27	%karne 27
Cebuano	ceb	fat/grease	1282	104	lana	24	%mantíka 24; tambók 23
Cebuano	ceb	tail	1220	105	íkug	1	
Cebuano	ceb	snake	730	106	hálas	26	
Cebuano	ceb	worm (earthworm)	1219	107	watí	1	
Cebuano	ceb	louse	1392	108	kúto	1	
Cebuano	ceb	mosquito	1509	109	lamók	1	
Cebuano	ceb	dust	2	11	abúg	1	
Cebuano	ceb	spider	843	110	lawa-lawa	1	
Cebuano	ceb	fish	227	111	ísda	18	
Cebuano	ceb	rotten	1728	112	latâ	26	
Cebuano	ceb	branch	1531	113	sangá	2	
Cebuano	ceb	leaf	628	114	dáhon	1	
Cebuano	ceb	root	670	115	gamút	3	
Cebuano	ceb	flower	239	116	búlak	22	
Cebuano	ceb	fruit	1507	117	búnga	9	
Cebuano	ceb	grass	606	118	ságbut	23	
Cebuano	ceb	earth/soil	1228	119	yúta	25	
Cebuano	ceb	skin	763	12	pánit	2	
Cebuano	ceb	stone	857	120	bató	1	
Cebuano	ceb	sand	671	121	balás	19	
Cebuano	ceb	water	948	122	túbig	14	
Cebuano	ceb	to flow	2003	123	ágas	21	áwas 21
Cebuano	ceb	sea	1474	124	dágat	25	
Cebuano	ceb	salt	1274	125	asín	3	
Cebuano	ceb	lake	624	126	lín-aw	1	lanaw 1
Cebuano	ceb	woods/forest	420	127	lasáng	2	
Cebuano	ceb	sky	1732	128	lángit	1	
Cebuano	ceb	moon	1313	129	búlan	1	
Cebuano	ceb	back	1291	13	likód	1	
Cebuano	ceb	star	1430	130	bitóon	1	
Cebuano	ceb	cloud	1489	131	pangánud	27	
Cebuano	ceb	fog	249	132	gábon	3	
Cebuano	ceb	rain	658	133	ulán	1	
Cebuano	ceb	thunder	1150	134	dalúgdog	2	
Cebuano	ceb	lightning	1654	135	kílat	1	
Cebuano	ceb	wind	960	136	hángin	1	
Cebuano	ceb	warm	1232	138	init	23	
Cebuano	ceb	belly	1251	14	tiyán	1	
Cebuano	ceb	dry	1398	140	ugá	23	mala 1
Cebuano	ceb	wet	1726	141	basâ	1	
Cebuano	ceb	heavy	1210	142	búg-at	1	
Cebuano	ceb	fire	221	143	kalayo	10	
Cebuano	ceb	to burn	2102	144	súnugon	21	
Cebuano	ceb	smoke	778	145	asó	2	
Cebuano	ceb	ash	646	146	ágiw	1	
Cebuano	ceb	black	163	147	itúm	1	
Cebuano	ceb	white	1335	148	putí	1	
Cebuano	ceb	red	156	149	pulá	28	
Cebuano	ceb	bone	1394	15	bukóg	16	
Cebuano	ceb	yellow	1424	150	dalág	24?	
Cebuano	ceb	green	1425	151	hilaw	25	
Cebuano	ceb	small	1246	152	gamáy	29	
Cebuano	ceb	big	1202	153	dakuʔ	22	daku'
Cebuano	ceb	long	1203	155	taʔas	38	
Cebuano	ceb	thin	1400	156	nipis	1	
Cebuano	ceb	thick	1244	157	bagaʔ	27	baga'
Cebuano	ceb	narrow	1267	158	hagíp-ot	1	
Cebuano	ceb	wide	1243	159	lapád	1	
Cebuano	ceb	intestines	1991	16	tiná-i	1	
Cebuano	ceb	painful, sick	2103	160	sakít	1	
Cebuano	ceb	shy, ashamed	487	161	naulaw	20	
Cebuano	ceb	old	1229	162	tigúlang	21	
Cebuano	ceb	new	1231	163	bág-o	1	
Cebuano	ceb	good	1035	164	maáyo	29?	
Cebuano	ceb	correct, true	1725	166	tinuód	38	
Cebuano	ceb	night	1233	167	gabiʔi	21	gabi'i
Cebuano	ceb	day	1225	168	adlaw	1	
Cebuano	ceb	year	1226	169	tuʔig	25	tu'ig
Cebuano	ceb	liver	1224	17	atáy	1	
Cebuano	ceb	when?	1238	170	kanus-a	10	
Cebuano	ceb	to hide	602	171	tagô	13	
Cebuano	ceb	to climb	1102	172	mosáka	2	
Cebuano	ceb	at	1461	173	sa	14	
Cebuano	ceb	in, inside	1606	174	sa sulod	14	
Cebuano	ceb	above	1741	175	sa itaas	1	ibabaw 2
Cebuano	ceb	below	1485	176	sa ubos	40	
Cebuano	ceb	this	1214	177	kini	1	
Cebuano	ceb	that	78	178	kaʔna	1	ka'na
Cebuano	ceb	near	1942	179	duol	33	
Cebuano	ceb	breast	1402	18	dúghan	16	suso 1
Cebuano	ceb	far	1406	180	layo	34	%layo
Cebuano	ceb	I	1209	182	ako	1	
Cebuano	ceb	thou	1215	183	ikáw	1	
Cebuano	ceb	he/she	262	184	siya	1	
Cebuano	ceb	we	1212	185	kami	2	kita 1
Cebuano	ceb	you	1213	186	ikaw	21	kamu 1
Cebuano	ceb	they	817	187	sila	1	
Cebuano	ceb	what?	1236	188	únsa	2?	
Cebuano	ceb	shoulder	1482	19	abága	1	
Cebuano	ceb	other	197	190	lain	2	uban pa 2
Cebuano	ceb	all	98	191	tanán	24	
Cebuano	ceb	and	1577	192	ug	25	
Cebuano	ceb	if	1459	193	kung	11	
Cebuano	ceb	how?	1239	194	unsaon	32	
Cebuano	ceb	no, not	1269	195	dili di	2	
Cebuano	ceb	to count	1420	196	ihap	2	
Cebuano	ceb	Two	1498	198	duhá	1	
Cebuano	ceb	Three	492	199	tulo	1	
Cebuano	ceb	left	244	2	walá	25	
Cebuano	ceb	to know, be knowledgeable	1410	20	maalamon	58	
Cebuano	ceb	Five	493	201	lima	1	%singko 4
Cebuano	ceb	Six	1703	202	onom	1	unu'm 1
Cebuano	ceb	Seven	1704	203	pito	1	
Cebuano	ceb	Eight	1705	204	waloʔ	3	walo'
Cebuano	ceb	Nine	1483	205	siam	9	
Cebuano	ceb	Ten	1515	206	napulo	5	%dies 16; napulo 5; %dies 16
Cebuano	ceb	Fifty	1717	208	kalim-an	1	
Cebuano	ceb	One Hundred	1634	209	usa ka gatus	4	
Cebuano	ceb	to think	2271	21	maghunahúna	24	
Cebuano	ceb	One Thousand	1843	210	usa ka libo	5	
Cebuano	ceb	to fear	1419	22	mahádlok	16	
Cebuano	ceb	blood	946	23	dugo	16	dugố
Cebuano	ceb	head	1256	24	úlo	1	
Cebuano	ceb	neck	1333	25	líog	1	
Cebuano	ceb	hair	1040	26	buhók	1	
Cebuano	ceb	nose	1221	27	ilóng	1	
Cebuano	ceb	to breathe	1407	28	moginháwa	1	
Cebuano	ceb	right	1019	3	tuó	5	
Cebuano	ceb	mouth	674	30	baʔʔbaʔʔ	1	ba'ʔba'ʔ
Cebuano	ceb	tooth	1380	31	ngípon	1	
Cebuano	ceb	tongue	1205	32	díla	4	
Cebuano	ceb	to laugh	1355	33	mokatáwa	1	
Cebuano	ceb	to vomit	1278	35	mosuka	9	su'ka 9
Cebuano	ceb	to spit	1440	36	manluwa	1	
Cebuano	ceb	to eat	1336	37	mokáon	1	
Cebuano	ceb	to chew	321	38	úsapon	18	mousap 18
Cebuano	ceb	to cook	1100	39	magluto	20	
Cebuano	ceb	to drink	1401	40	moinúm	1	
Cebuano	ceb	to suck	1421	42	mosúpsup	1	
Cebuano	ceb	ear	1247	43	dalúnggan	11	
Cebuano	ceb	to hear	1408	44	madungóg	1	maminaw 1
Cebuano	ceb	eye	1248	45	matá	1	
Cebuano	ceb	to yawn	1028	47	manghúy-ab	1?	
Cebuano	ceb	to sleep	1585	48	matúlog	1	
Cebuano	ceb	to lie down	1411	49	mohigdâ	19	
Cebuano	ceb	to walk	1443	5	molakáw	1	lakát 40
Cebuano	ceb	to dream	1920	50	magdámgo	21	
Cebuano	ceb	to sit	1416	51	molíngkod	45	
Cebuano	ceb	to stand	1442	52	motíndog	20	
Cebuano	ceb	person/human being	683	53	tau	1	táwo 1
Cebuano	ceb	man/male	1554	54	laláki	2	
Cebuano	ceb	woman/female	962	55	babáye	1	
Cebuano	ceb	child	2099	56	anak	1	bátâ 1
Cebuano	ceb	husband	1200	57	bána	1	
Cebuano	ceb	wife	1199	58	asáwa	1	
Cebuano	ceb	mother	1216	59	inahán	1	
Cebuano	ceb	road/path	667	6	dálan	1	
Cebuano	ceb	father	1217	60	amahán	1	
Cebuano	ceb	house	1252	61	baláy	14	
Cebuano	ceb	thatch/roof	2100	62	atúp	1	
Cebuano	ceb	name	1405	63	ngálan	1	
Cebuano	ceb	rope	1218	65	písi	22	
Cebuano	ceb	to tie up, fasten	1094	66	ihukót	1	
Cebuano	ceb	to sew	1457	67	magtahí	1	
Cebuano	ceb	needle	1382	68	dágum	1	
Cebuano	ceb	to hunt	1435	69	mangayam	25	
Cebuano	ceb	to come	1446	7	moanhi	1?	
Cebuano	ceb	to shoot	1172	70	mamana	19	tira 19; motira 19
Cebuano	ceb	to steal	713	73	káwaton	24	
Cebuano	ceb	to kill	1417	74	mopatáy	22	
Cebuano	ceb	to die, be dead	1494	75	mamatay	1	
Cebuano	ceb	to live, be alive	1422	76	mabuhi	14	
Cebuano	ceb	to scratch	1436	77	káloton	34	
Cebuano	ceb	to cut, hack	1432	78	moputól	37	
Cebuano	ceb	stick/wood	1295	79	káhoy	1	
Cebuano	ceb	to turn	1588	8	moliko	21	
Cebuano	ceb	to split	1437	80	píkason	39	
Cebuano	ceb	sharp	1396	81	háit	38	
Cebuano	ceb	dull, blunt	379	82	hábul	3?	
Cebuano	ceb	to work	1086	83	mag-uma	1	
Cebuano	ceb	to plant	1486	84	magtanúm	2	
Cebuano	ceb	to choose	1750	85	pílî-on	1	
Cebuano	ceb	to grow	479	86	motúbô	1	
Cebuano	ceb	to swell	1573	87	mohúbag	8	
Cebuano	ceb	to squeeze	1414	88	mopuǵaʔ	37	
Cebuano	ceb	to swim	1439	9	molangóy	1	
Cebuano	ceb	to dig	1418	90	mokálot	22	
Cebuano	ceb	to buy	1869	91	mopalít	1	
Cebuano	ceb	to open, uncover	1156	92	moukab	28	%moukab; %ukabon 28
Cebuano	ceb	to pound, beat	354	93	lubókon	6	
Cebuano	ceb	to fall	1280	95	mahúlog	29	
Cebuano	ceb	dog	2009	96	irô	24	
Cebuano	ceb	bird	937	97	lánggam	72	
Cebuano	ceb	egg	744	98	ítlog	24	
Cebuano	ceb	feather	1201	99	balahíbo	21	
Dayak Ngaju	nij	hand	1277	1	lengeʔ	19	lenge'
Dayak Ngaju	nij	dirty	1230	10	papaʔ	49	papa'
Dayak Ngaju	nij	wing	1257	100	palapas	24	
Dayak Ngaju	nij	to fly	1441	101	tarawanq	18	
Dayak Ngaju	nij	rat	1490	102	balau	1	
Dayak Ngaju	nij	meat/flesh	634	103	isi	31	
Dayak Ngaju	nij	fat/grease	1282	104	enyak	1	
Dayak Ngaju	nij	tail	1220	105	ikoh	1	
Dayak Ngaju	nij	snake	730	106	handipeʔ	1?	handipe'
Dayak Ngaju	nij	louse	1392	108	gutiʔ	1	guti'
Dayak Ngaju	nij	mosquito	1509	109	nyamuk	1	
Dayak Ngaju	nij	dust	2	11	kawuʔ	1	kawu'
Dayak Ngaju	nij	spider	843	110	sabanqkanq	17	
Dayak Ngaju	nij	fish	227	111	lauk	14	
Dayak Ngaju	nij	rotten	1728	112	maram	25	
Dayak Ngaju	nij	branch	1531	113	edam	1?	
Dayak Ngaju	nij	leaf	628	114	dawen	1	
Dayak Ngaju	nij	root	670	115	uhat	1	
Dayak Ngaju	nij	flower	239	116	kambanq	21	
Dayak Ngaju	nij	fruit	1507	117	buaʔ	1	bua'
Dayak Ngaju	nij	grass	606	118	uruʔ	2	uru'
Dayak Ngaju	nij	earth/soil	1228	119	petak	23	
Dayak Ngaju	nij	skin	763	12	upak	19	
Dayak Ngaju	nij	stone	857	120	batu	1	
Dayak Ngaju	nij	sand	671	121	pasir	18	
Dayak Ngaju	nij	water	948	122	danum	1	
Dayak Ngaju	nij	to flow	2003	123	mahasur	19	
Dayak Ngaju	nij	sea	1474	124	laut	6	
Dayak Ngaju	nij	salt	1274	125	uyah	15	
Dayak Ngaju	nij	lake	624	126	damau	1	
Dayak Ngaju	nij	woods/forest	420	127	parak-kayu	40	
Dayak Ngaju	nij	sky	1732	128	langit	1	
Dayak Ngaju	nij	moon	1313	129	bulan	1	
Dayak Ngaju	nij	back	1291	13	likut	1	
Dayak Ngaju	nij	cloud	1489	131	baun andau	26	
Dayak Ngaju	nij	fog	249	132	ba ambun	35	
Dayak Ngaju	nij	rain	658	133	ujam	1	
Dayak Ngaju	nij	thunder	1150	134	quntur	1	
Dayak Ngaju	nij	lightning	1654	135	kilat	1	
Dayak Ngaju	nij	wind	960	136	riwut	24	
Dayak Ngaju	nij	warm	1232	138	balasut	22	
Dayak Ngaju	nij	cold	1287	139	sadinqim	21	
Dayak Ngaju	nij	belly	1251	14	kamaiʔ	48	kamai'
Dayak Ngaju	nij	dry	1398	140	keang	22?	
Dayak Ngaju	nij	wet	1726	141	bisaʔ	1	bisa'
Dayak Ngaju	nij	heavy	1210	142	babehat	1	
Dayak Ngaju	nij	fire	221	143	apoi	1	
Dayak Ngaju	nij	to burn	2102	144	mamapoi	20	
Dayak Ngaju	nij	smoke	778	145	asep	49	
Dayak Ngaju	nij	ash	646	146	kawu	1	
Dayak Ngaju	nij	black	163	147	babilem	30	
Dayak Ngaju	nij	white	1335	148	baputiʔ	1	baputi'
Dayak Ngaju	nij	red	156	149	bahandang	27	
Dayak Ngaju	nij	bone	1394	15	tulang	1	
Dayak Ngaju	nij	yellow	1424	150	bahendaʔ	22	bahenda'
Dayak Ngaju	nij	green	1425	151	bahijau	25	
Dayak Ngaju	nij	small	1246	152	kurik	27	
Dayak Ngaju	nij	big	1202	153	haiʔ	1	hai'
Dayak Ngaju	nij	short	1645	154	pandak	1	
Dayak Ngaju	nij	long	1203	155	panjang	24	
Dayak Ngaju	nij	thin	1400	156	banipis	1	
Dayak Ngaju	nij	thick	1244	157	bakapal	1	
Dayak Ngaju	nij	wide	1243	159	lumbah	1	lebar 1
Dayak Ngaju	nij	intestines	1991	16	bajakah kamaiʔ	1	bajakah kamai'
Dayak Ngaju	nij	painful, sick	2103	160	peheʔ	23	pehe'
Dayak Ngaju	nij	shy, ashamed	487	161	mahamen	13	
Dayak Ngaju	nij	old	1229	162	bakas	19	
Dayak Ngaju	nij	new	1231	163	haru	1	
Dayak Ngaju	nij	good	1035	164	bahalap	36	
Dayak Ngaju	nij	bad, evil	1292	165	papaʔ	26	papa'
Dayak Ngaju	nij	correct, true	1725	166	tutuʔ	6	tutu'
Dayak Ngaju	nij	night	1233	167	hamalem	20	
Dayak Ngaju	nij	day	1225	168	andau	1	
Dayak Ngaju	nij	year	1226	169	nyelu	17	
Dayak Ngaju	nij	liver	1224	17	atei	1	
Dayak Ngaju	nij	to hide	602	171	manyahukan	12	
Dayak Ngaju	nij	to climb	1102	172	mandaiʔ	1?	mandai'
Dayak Ngaju	nij	at	1461	173	hung	22	
Dayak Ngaju	nij	in, inside	1606	174	hung huang	13	
Dayak Ngaju	nij	above	1741	175	hung hunjun	15	
Dayak Ngaju	nij	below	1485	176	hung pendaʔ	19	hung penda'
Dayak Ngaju	nij	this	1214	177	jetuh	10	
Dayak Ngaju	nij	near	1942	179	tukep	44	
Dayak Ngaju	nij	breast	1402	18	tusu	1	
Dayak Ngaju	nij	far	1406	180	kejau	1	
Dayak Ngaju	nij	where?	1237	181	hunq kueh	25	
Dayak Ngaju	nij	I	1209	182	aku	1	
Dayak Ngaju	nij	thou	1215	183	ikau	1	
Dayak Ngaju	nij	he/she	262	184	ie	1	
Dayak Ngaju	nij	we	1212	185	itah	1	ikei 1
Dayak Ngaju	nij	what?	1236	188	narai	11	
Dayak Ngaju	nij	who?	1235	189	eweh	13	
Dayak Ngaju	nij	shoulder	1482	19	hunjun baha	17	
Dayak Ngaju	nij	other	197	190	beken	10	
Dayak Ngaju	nij	all	98	191	uras	23	
Dayak Ngaju	nij	if	1459	193	amun	10	
Dayak Ngaju	nij	no, not	1269	195	diaʔ	2	dia'
Dayak Ngaju	nij	to count	1420	196	miseʔ	36	mise'
