ID,Form_ID,Cognateset_ID,Segment_Slice,Alignment,Source
7770,7770,3296,,,
7774,7774,3306,,,
34064,34064,1,,,
7782,7782,3333,,,
7783,7783,3297,,,
7789,7789,3322,,,
7790,7790,3322,,,
7791,7791,3322,,,
7792,7792,3318,,,
7794,7794,3293,,,
7801,7801,3335,,,
7802,7802,3306,,,
7819,7819,3333,,,
7821,7821,3328,,,
7824,7824,3290,,,
7826,7826,3295,,,
7827,7827,3286,,,
7830,7830,3333,,,
7832,7832,3316,,,
7833,7833,3305,,,
7841,7841,3316,,,
7842,7842,3332,,,
7843,7843,3316,,,
7844,7844,3298,,,
7845,7845,3288,,,
7848,7848,3316,,,
7849,7849,3288,,,
7850,7850,3288,,,
7851,7851,3288,,,
7852,7852,3301,,,
7856,7856,3328,,,
7857,7857,3328,,,
7858,7858,3334,,,
7860,7860,3291,,,
7862,7862,3301,,,
7863,7863,3316,,,
7866,7866,3328,,,
34080,34080,1,,,
7875,7875,3334,,,
7879,7879,3333,,,
7881,7881,3316,,,
7882,7882,3301,,,
7883,7883,3292,,,
7885,7885,3287,,,
7889,7889,3314,,,
7890,7890,3300,,,
7891,7891,3288,,,
7897,7897,3291,,,
7898,7898,3286,,,
7900,7900,3335,,,
7902,7902,3316,,,
34085,34085,1,,,
8041,8041,3343,,,
7906,7906,3310,,,
7908,7908,3328,,,
7909,7909,3328,,,
7910,7910,3343,,,
7911,7911,3343,,,
7912,7912,3369,,,
7914,7914,3342,,,
7918,7918,3353,,,
7928,7928,3336,,,
7930,7930,3353,,,
7934,7934,3336,,,
7936,7936,3371,,,
7937,7937,3374,,,
7938,7938,3336,,,
34091,34091,1,,,
7940,7940,3338,,,
7946,7946,3353,,,
7952,7952,3399,,,
7957,7957,3336,,,
7958,7958,3341,,,
7961,7961,3343,,,
7962,7962,3364,,,
7963,7963,3346,,,
7965,7965,3373,,,
7967,7967,3386,,,
7968,7968,3353,,,
7969,7969,3379,,,
7972,7972,3412,,,
7975,7975,3343,,,
7980,7980,3398,,,
7981,7981,3407,,,
7986,7986,3402,,,
7987,7987,1,,,
7989,7989,3355,,,
7994,7994,3400,,,
7995,7995,3412,,,
34101,34101,1,,,
34102,34102,1,,,
8010,8010,3341,,,
8012,8012,3363,,,
8015,8015,3397,,,
8018,8018,3394,,,
8019,8019,3342,,,
8022,8022,3350,,,
8024,8024,3367,,,
8025,8025,3352,,,
8033,8033,3345,,,
8034,8034,1,,,
34107,34107,1,,,
8036,8036,3412,,,
8037,8037,3340,,,
8040,8040,3340,,,
34108,34108,1,,,
8042,8042,3390,,,
8048,8048,3397,,,
8049,8049,3363,,,
8052,8052,3339,,,
8053,8053,3373,,,
8054,8054,3373,,,
8057,8057,3360,,,
8063,8063,3362,,,
43262,43262,1,,,
8068,8068,3342,,,
8070,8070,3354,,,
8071,8071,3373,,,
8072,8072,3344,,,
8074,8074,3401,,,
34114,34114,1,,,
8078,8078,1,,,
8079,8079,3353,,,
8080,8080,3348,,,
42823,42823,1,,,
34115,34115,1,,,
8086,8086,3336,,,
8087,8087,3367,,,
8090,8090,3367,,,
8092,8092,3387,,,
8096,8096,3359,,,
8098,8098,3412,,,
8099,8099,3366,,,
8100,8100,3480,,,
8102,8102,3447,,,
8104,8104,3438,,,
8108,8108,3421,,,
42824,42824,1,,,
8118,8118,3415,,,
8124,8124,3418,,,
8126,8126,3413,,,
8127,8127,3442,,,
8128,8128,3418,,,
8130,8130,3416,,,
8136,8136,3421,,,
8141,8141,3450,,,
8145,8145,3417,,,
8146,8146,3424,,,
8149,8149,3480,,,
8150,8150,3464,,,
8151,8151,3443,,,
8153,8153,3452,,,
8156,8156,3427,,,
8157,8157,3421,,,
8158,8158,3443,,,
34128,34128,1,,,
8162,8162,3420,,,
8165,8165,3428,,,
8171,8171,3481,,,
8172,8172,3433,,,
8178,8178,3447,,,
34131,34131,1,,,
8180,8180,3422,,,
8182,8182,3414,,,
8188,8188,3421,,,
8189,8189,3413,,,
1366,1366,559,,,
8204,8204,3420,,,
8206,8206,3438,,,
8209,8209,3480,,,
8210,8210,3480,,,
8212,8212,3458,,,
8213,8213,3413,,,
8215,8215,3424,,,
8218,8218,3464,,,
8219,8219,3426,,,
8227,8227,3443,,,
8228,8228,3464,,,
8229,8229,3443,,,
8230,8230,3443,,,
8231,8231,3479,,,
34140,34140,1,,,
8234,8234,3466,,,
8235,8235,3480,,,
8236,8236,3464,,,
1373,1373,552,,,
8244,8244,3480,,,
8245,8245,3413,,,
8247,8247,3418,,,
8248,8248,3464,,,
8249,8249,3449,,,
8252,8252,3465,,,
8253,8253,3465,,,
8259,8259,3421,,,
8264,8264,3443,,,
8266,8266,3437,,,
8267,8267,3449,,,
8268,8268,3413,,,
8270,8270,3434,,,
8274,8274,3456,,,
8275,8275,3446,,,
8276,8276,3480,,,
1380,1380,542,,,
8282,8282,3419,,,
8283,8283,3413,,,
8286,8286,3413,,,
8288,8288,3480,,,
8292,8292,3413,,,
34150,34150,1,,,
8294,8294,3481,,,
8295,8295,3438,,,
8296,8296,3497,,,
8298,8298,3496,,,
8300,8300,3493,,,
8304,8304,3525,,,
1384,1384,576,,,
8313,8313,3493,,,
8315,8315,3539,,,
8320,8320,3487,,,
8322,8322,3539,,,
8323,8323,3510,,,
8324,8324,3487,,,
8326,8326,3491,,,
1388,1388,531,,,
8331,8331,3539,,,
1389,1389,565,,,
8337,8337,3519,,,
8342,8342,3487,,,
8343,8343,3539,,,
8346,8346,3497,,,
8347,8347,3539,,,
8348,8348,3539,,,
8350,8350,3511,,,
8353,8353,3537,,,
8354,8354,3539,,,
8355,8355,3505,,,
8358,8358,3506,,,
8361,8361,3496,,,
8364,8364,3539,,,
8365,8365,3518,,,
8371,8371,3531,,,
8372,8372,3513,,,
8374,8374,3489,,,
8380,8380,3539,,,
8381,8381,3486,,,
15555,15555,6342,,,
8398,8398,3539,,,
8400,8400,3539,,,
8403,8403,3484,,,
8405,8405,3503,,,
8406,8406,3493,,,
8409,8409,3539,,,
8411,8411,3494,,,
8412,8412,3503,,,
8420,8420,3494,,,
8421,8421,3534,,,
8422,8422,3534,,,
8423,8423,3484,,,
8424,8424,3516,,,
8428,8428,3494,,,
8429,8429,3497,,,
8430,8430,3539,,,
8434,8434,3484,,,
8435,8435,3536,,,
8437,8437,3487,,,
8439,8439,3494,,,
8440,8440,3511,,,
8443,8443,3512,,,
8448,8448,3539,,,
8453,8453,3492,,,
8455,8455,3484,,,
8456,8456,3511,,,
8457,8457,3488,,,
8459,8459,3502,,,
8463,8463,3490,,,
8464,8464,3539,,,
8465,8465,3498,,,
8470,8470,3487,,,
8471,8471,3493,,,
8474,8474,3493,,,
8476,8476,3534,,,
8479,8479,3509,,,
8481,8481,3486,,,
8482,8482,3539,,,
8483,8483,3580,,,
8485,8485,3592,,,
8487,8487,3601,,,
8491,8491,3574,,,
35199,35199,1,,,
8501,8501,3604,,,
8503,8503,3574,,,
8508,8508,3601,,,
8510,8510,3601,,,
8511,8511,3577,,,
8512,8512,3601,,,
8514,8514,3601,,,
8519,8519,3601,,,
8525,8525,3601,,,
8530,8530,3601,,,
8531,8531,3601,,,
8534,8534,3585,,,
8535,8535,3574,,,
8536,8536,3601,,,
8539,8539,3603,,,
8542,8542,3601,,,
8543,8543,3601,,,
8544,8544,3598,,,
8548,8548,3603,,,
8551,8551,3574,,,
8556,8556,3603,,,
8557,8557,3601,,,
35201,35201,1,,,
8563,8563,3601,,,
8564,8564,3603,,,
8566,8566,3605,,,
8572,8572,3577,,,
8573,8573,3603,,,
14470,14470,5922,,,
8590,8590,3601,,,
8592,8592,3601,,,
8595,8595,3603,,,
8598,8598,3603,,,
8599,8599,3601,,,
8602,8602,3601,,,
8604,8604,3602,,,
8605,8605,3581,,,
8613,8613,3598,,,
8614,8614,3602,,,
8615,8615,3602,,,
8616,8616,3590,,,
8617,8617,3601,,,
8618,8618,3594,,,
8621,8621,3602,,,
8622,8622,3578,,,
8623,8623,3603,,,
8630,8630,3603,,,
8631,8631,3601,,,
8633,8633,3601,,,
8634,8634,3603,,,
8635,8635,3603,,,
8638,8638,3585,,,
8645,8645,3572,,,
8650,8650,3601,,,
8652,8652,3598,,,
8653,8653,3603,,,
8654,8654,3601,,,
8656,8656,3576,,,
8660,8660,3601,,,
8661,8661,3601,,,
8662,8662,3601,,,
8668,8668,3604,,,
8669,8669,3601,,,
8671,8671,3601,,,
8673,8673,3602,,,
8677,8677,3574,,,
8679,8679,3603,,,
8680,8680,3601,,,
8877,8877,3622,,,
8879,8879,3642,,,
8883,8883,3647,,,
42831,42831,1,,,
8886,8886,1,,,
8887,8887,1,,,
8888,8888,1,,,
8897,8897,3658,,,
8899,8899,3628,,,
8904,8904,3658,,,
8906,8906,3609,,,
8907,8907,3665,,,
8908,8908,3658,,,
8910,8910,3679,,,
8913,8913,3633,,,
8917,8917,3616,,,
8922,8922,3607,,,
8923,8923,3611,,,
8926,8926,3621,,,
8927,8927,1,,,
8928,8928,3617,,,
8930,8930,3642,,,
8932,8932,3634,,,
8933,8933,3633,,,
8934,8934,3616,,,
8938,8938,3616,,,
8940,8940,3619,,,
8944,8944,3649,,,
8945,8945,3608,,,
8949,8949,3672,,,
8950,8950,3616,,,
8952,8952,3676,,,
8959,8959,3671,,,
8960,8960,3632,,,
14483,14483,5924,,,
8976,8976,3618,,,
8977,8977,3636,,,
8980,8980,3673,,,
8981,8981,3673,,,
8982,8982,3673,,,
8983,8983,3673,,,
8985,8985,3657,,,
8986,8986,3664,,,
8988,8988,3627,,,
8990,8990,3616,,,
8991,8991,3613,,,
8999,8999,3616,,,
9000,9000,3642,,,
9001,9001,3616,,,
9002,9002,3614,,,
9003,9003,3610,,,
9005,9005,3642,,,
9006,9006,3620,,,
9007,9007,3642,,,
9011,9011,3616,,,
9012,9012,3616,,,
9013,9013,3612,,,
9015,9015,3658,,,
9016,9016,3642,,,
9017,9017,3642,,,
9021,9021,3653,,,
9032,9032,3628,,,
9037,9037,3627,,,
9039,9039,3616,,,
9040,9040,3642,,,
9041,9041,3669,,,
9043,9043,3623,,,
9046,9046,3646,,,
9047,9047,3633,,,
9048,9048,3630,,,
9053,9053,3658,,,
9054,9054,3612,,,
9055,9055,3612,,,
9056,9056,3612,,,
9058,9058,3648,,,
9060,9060,3616,,,
9061,9061,3631,,,
9063,9063,3616,,,
9064,9064,3633,,,
9065,9065,3699,,,
9067,9067,3718,,,
9069,9069,3693,,,
9073,9073,3706,,,
9074,9074,3706,,,
9075,9075,3706,,,
9076,9076,3706,,,
9077,9077,3706,,,
9084,9084,3685,,,
9085,9085,3711,,,
9088,9088,3685,,,
9090,9090,3739,,,
9091,9091,3723,,,
9092,9092,3685,,,
9094,9094,3688,,,
9096,9096,3714,,,
9099,9099,3680,,,
9103,9103,3685,,,
9104,9104,3696,,,
9106,9106,3701,,,
9108,9108,3717,,,
9111,9111,3715,,,
9112,9112,3714,,,
9113,9113,3690,,,
9116,9116,3682,,,
9117,9117,3702,,,
9119,9119,3720,,,
9120,9120,3700,,,
9123,9123,3735,,,
9124,9124,3690,,,
9127,9127,3687,,,
9133,9133,3719,,,
9134,9134,3682,,,
9140,9140,3696,,,
9142,9142,3716,,,
9144,9144,3682,,,
9146,9146,3739,,,
9148,9148,3705,,,
9150,9150,3697,,,
9151,9151,3707,,,
9156,9156,3730,,,
9157,9157,3715,,,
9158,9158,3690,,,
9159,9159,3690,,,
9160,9160,3690,,,
9161,9161,3693,,,
9164,9164,3697,,,
9165,9165,3703,,,
9166,9166,3690,,,
9171,9171,3683,,,
9172,9172,3739,,,
9174,9174,3685,,,
9175,9175,3690,,,
9176,9176,3717,,,
9179,9179,3725,,,
9184,9184,3719,,,
9188,9188,3695,,,
9189,9189,3713,,,
9190,9190,3690,,,
9191,9191,3686,,,
9194,9194,3690,,,
9195,9195,3714,,,
9196,9196,3704,,,
9201,9201,3689,,,
9202,9202,3708,,,
9205,9205,3697,,,
9206,9206,3714,,,
9208,9208,3684,,,
9209,9209,3714,,,
9210,9210,3750,,,
9212,9212,3787,,,
9213,9213,3787,,,
9214,9214,3787,,,
9216,9216,3750,,,
9220,9220,3808,,,
9229,9229,3745,,,
9231,9231,3765,,,
9236,9236,3745,,,
9238,9238,3750,,,
9239,9239,3779,,,
9240,9240,3745,,,
9242,9242,3748,,,
9247,9247,3754,,,
9253,9253,3755,,,
9257,9257,3745,,,
9258,9258,3753,,,
9261,9261,3750,,,
9262,9262,1,,,
9263,9263,3747,,,
9265,9265,3772,,,
9268,9268,3771,,,
9269,9269,3754,,,
9270,9270,3741,,,
9274,9274,3772,,,
9277,9277,3759,,,
9281,9281,3742,,,
9282,9282,3788,,,
9288,9288,3785,,,
9289,9289,3785,,,
9290,9290,3780,,,
9292,9292,3803,,,
9298,9298,3785,,,
9299,9299,3772,,,
9315,9315,3746,,,
9317,9317,3778,,,
9320,9320,3743,,,
9323,9323,3801,,,
9324,9324,3750,,,
9327,9327,3753,,,
9330,9330,3772,,,
9331,9331,3763,,,
9339,9339,3793,,,
9340,9340,3810,,,
9341,9341,3772,,,
9342,9342,3751,,,
9343,9343,3750,,,
9345,9345,3772,,,
9346,9346,3750,,,
9347,9347,3782,,,
9355,9355,3744,,,
9356,9356,3786,,,
9358,9358,3745,,,
9359,9359,3782,,,
9360,9360,3791,,,
9363,9363,3750,,,
9364,9364,3750,,,
14465,14465,1,,,
9371,9371,3750,,,
9377,9377,3817,,,
9379,9379,3772,,,
9380,9380,3772,,,
9381,9381,3746,,,
9383,9383,3755,,,
9387,9387,1,,,
9388,9388,3773,,,
9389,9389,3750,,,
9396,9396,3749,,,
9397,9397,3750,,,
9398,9398,3750,,,
9401,9401,3795,,,
9403,9403,3814,,,
9407,9407,3770,,,
9409,9409,3817,,,
9410,9410,3754,,,
9411,9411,3826,,,
9413,9413,3853,,,
9414,9414,3853,,,
14498,14498,5897,,,
9416,9416,3823,,,
9420,9420,3858,,,
9430,9430,3819,,,
9431,9431,3839,,,
9436,9436,3819,,,
9438,9438,3823,,,
9439,9439,3861,,,
9440,9440,3819,,,
9442,9442,3821,,,
42213,42213,1,,,
42214,42214,1,,,
42215,42215,1,,,
9448,9448,3873,,,
42217,42217,1,,,
42218,42218,1,,,
9456,9456,3873,,,
42225,42225,1,,,
42226,42226,1,,,
42227,42227,1,,,
42228,42228,1,,,
9461,9461,3827,,,
42230,42230,1,,,
9464,9464,3826,,,
9465,9465,3839,,,
9466,9466,3823,,,
42236,42236,1,,,
42237,42237,1,,,
9471,9471,3818,,,
9472,9472,3846,,,
42241,42241,1,,,
42242,42242,1,,,
42244,42244,1,,,
9477,9477,3868,,,
42246,42246,1,,,
42247,42247,1,,,
42248,42248,1,,,
42250,42250,1,,,
42252,42252,1,,,
42254,42254,1,,,
9487,9487,3870,,,
42257,42257,1,,,
42258,42258,1,,,
42259,42259,1,,,
42260,42260,1,,,
9493,9493,3835,,,
9494,9494,3852,,,
9496,9496,3873,,,
42265,42265,1,,,
42266,42266,1,,,
42267,42267,1,,,
42268,42268,1,,,
42269,42269,1,,,
9502,9502,3842,,,
42271,42271,1,,,
42272,42272,1,,,
42273,42273,1,,,
42274,42274,1,,,
42278,42278,1,,,
42282,42282,1,,,
42283,42283,1,,,
42284,42284,1,,,
42285,42285,1,,,
42286,42286,1,,,
9519,9519,3845,,,
9520,9520,3845,,,
42289,42289,1,,,
42290,42290,1,,,
9523,9523,3868,,,
9524,9524,3868,,,
42294,42294,1,,,
42295,42295,1,,,
9530,9530,3832,,,
42299,42299,1,,,
42300,42300,1,,,
9533,9533,3836,,,
9541,9541,3840,,,
9542,9542,3868,,,
9543,9543,3840,,,
9544,9544,3868,,,
9545,9545,3820,,,
9546,9546,3820,,,
9550,9550,3868,,,
9551,9551,3826,,,
9552,9552,3868,,,
9559,9559,3868,,,
9560,9560,3823,,,
9561,9561,3819,,,
9563,9563,3873,,,
9564,9564,3851,,,
9567,9567,3863,,,
9572,9572,3838,,,
9577,9577,3873,,,
9578,9578,3868,,,
9579,9579,3851,,,
9580,9580,3820,,,
9582,9582,3837,,,
9586,9586,3852,,,
9587,9587,3826,,,
9588,9588,3868,,,
9594,9594,3822,,,
9595,9595,3823,,,
9598,9598,3823,,,
9600,9600,3873,,,
9604,9604,3824,,,
9606,9606,3874,,,
9607,9607,3847,,,
9608,9608,3936,,,
9610,9610,3921,,,
9611,9611,3919,,,
9614,9614,3929,,,
9615,9615,3929,,,
9616,9616,3929,,,
9617,9617,3929,,,
9618,9618,3929,,,
9619,9619,3929,,,
9629,9629,3888,,,
9631,9631,3909,,,
9636,9636,3890,,,
9638,9638,3919,,,
9639,9639,3943,,,
9640,9640,3890,,,
9642,9642,3889,,,
9646,9646,3912,,,
9651,9651,3923,,,
9656,9656,3890,,,
9657,9657,3897,,,
9659,9659,3936,,,
9660,9660,3909,,,
9661,9661,3898,,,
9663,9663,3920,,,
9664,9664,3918,,,
9665,9665,3912,,,
9666,9666,3915,,,
9670,9670,3958,,,
9672,9672,3936,,,
9675,9675,3886,,,
9676,9676,3885,,,
9682,9682,3956,,,
9683,9683,3942,,,
9685,9685,3887,,,
9687,9687,3958,,,
9702,9702,3899,,,
9704,9704,3916,,,
9705,9705,3958,,,
9708,9708,3945,,,
9709,9709,3935,,,
9712,9712,3936,,,
9713,9713,3906,,,
9720,9720,3905,,,
9721,9721,1,,,
9722,9722,3905,,,
9723,9723,3936,,,
9724,9724,3917,,,
9725,9725,3957,,,
9726,9726,3936,,,
9727,9727,3964,,,
9731,9731,3958,,,
9732,9732,3919,,,
9733,9733,3891,,,
9735,9735,3964,,,
9736,9736,3920,,,
9739,9739,3951,,,
9744,9744,3896,,,
9747,9747,3901,,,
9749,9749,3958,,,
9750,9750,3920,,,
9751,9751,3900,,,
9753,9753,3903,,,
9756,9756,3925,,,
9757,9757,3912,,,
9758,9758,3936,,,
9764,9764,3892,,,
9765,9765,3927,,,
9766,9766,3927,,,
9769,9769,3927,,,
9770,9770,3936,,,
9772,9772,3952,,,
9774,9774,3958,,,
9775,9775,3914,,,
9776,9776,3914,,,
9777,9777,3914,,,
9778,9778,3988,,,
9779,9779,3988,,,
9780,9780,4009,,,
9782,9782,3994,,,
9785,9785,1,,,
9792,9792,3969,,,
9794,9794,3999,,,
9797,9797,3980,,,
9798,9798,4026,,,
9799,9799,3970,,,
9802,9802,3971,,,
9803,9803,3971,,,
9806,9806,4015,,,
9809,9809,3982,,,
9810,9810,3966,,,
9812,9812,3984,,,
9813,9813,1,,,
9814,9814,3966,,,
9816,9816,4007,,,
9818,9818,4005,,,
9819,9819,3971,,,
9820,9820,1,,,
9822,9822,3965,,,
9824,9824,3990,,,
9828,9828,3965,,,
9829,9829,3982,,,
9833,9833,4031,,,
9834,9834,4030,,,
9836,9836,3968,,,
9840,9840,3986,,,
9841,9841,3965,,,
9850,9850,3966,,,
9854,9854,3965,,,
9856,9856,4021,,,
9857,9857,3979,,,
9859,9859,3985,,,
9861,9861,4036,,,
9862,9862,3995,,,
9867,9867,4035,,,
9868,9868,1,,,
9869,9869,1,,,
9870,9870,1,,,
9871,9871,1,,,
9872,9872,4018,,,
9873,9873,3978,,,
9874,9874,3976,,,
9876,9876,3991,,,
9877,9877,3992,,,
9880,9880,3965,,,
9881,9881,3965,,,
9882,9882,4012,,,
9884,9884,3972,,,
9885,9885,4014,,,
9886,9886,4007,,,
9889,9889,4019,,,
9894,9894,3979,,,
9898,9898,3987,,,
9900,9900,4000,,,
9901,9901,4007,,,
9902,9902,3967,,,
9903,9903,3992,,,
9905,9905,4016,,,
9906,9906,4003,,,
9910,9910,3973,,,
9911,9911,3979,,,
9913,9913,3980,,,
9914,9914,4036,,,
9916,9916,4002,,,
9918,9918,3965,,,
9919,9919,3994,,,
9920,9920,4129,,,
9922,9922,4113,,,
9924,9924,4100,,,
9928,9928,4106,,,
9938,9938,4079,,,
9940,9940,4089,,,
42709,42709,1,,,
42710,42710,1,,,
42713,42713,1,,,
9947,9947,4098,,,
9948,9948,4112,,,
9949,9949,4078,,,
9951,9951,4075,,,
42722,42722,1,,,
9956,9956,4085,,,
42725,42725,1,,,
42726,42726,1,,,
42727,42727,1,,,
42728,42728,1,,,
9962,9962,4085,,,
42734,42734,1,,,
9967,9967,4078,,,
9968,9968,4113,,,
9971,9971,4129,,,
9972,9972,4089,,,
9973,9973,4086,,,
42742,42742,1,,,
9975,9975,4129,,,
42744,42744,1,,,
42745,42745,1,,,
42746,42746,1,,,
9979,9979,4083,,,
42748,42748,1,,,
42749,42749,1,,,
42750,42750,1,,,
9984,9984,4090,,,
42753,42753,1,,,
9987,9987,4129,,,
9988,9988,4129,,,
42758,42758,1,,,
42759,42759,1,,,
42760,42760,1,,,
9993,9993,4113,,,
9994,9994,4117,,,
42764,42764,1,,,
42765,42765,1,,,
10000,10000,4121,,,
10001,10001,4121,,,
10002,10002,4119,,,
10004,10004,4099,,,
42773,42773,1,,,
42774,42774,1,,,
42777,42777,1,,,
10011,10011,4084,,,
10012,10012,4097,,,
42781,42781,1,,,
42782,42782,1,,,
42784,42784,1,,,
42785,42785,1,,,
42786,42786,1,,,
42790,42790,1,,,
42791,42791,1,,,
42792,42792,1,,,
42793,42793,1,,,
42794,42794,1,,,
42795,42795,1,,,
42796,42796,1,,,
42797,42797,1,,,
10031,10031,4083,,,
42800,42800,1,,,
42801,42801,1,,,
42802,42802,1,,,
10035,10035,4113,,,
42804,42804,1,,,
42807,42807,1,,,
10040,10040,4098,,,
10043,10043,4086,,,
10045,10045,4127,,,
42814,42814,1,,,
42816,42816,1,,,
42817,42817,1,,,
42818,42818,1,,,
42820,42820,1,,,
10054,10054,4103,,,
10055,10055,4090,,,
10056,10056,4093,,,
42825,42825,1,,,
10058,10058,4081,,,
10061,10061,4129,,,
42830,42830,1,,,
10063,10063,4129,,,
10064,10064,4129,,,
42834,42834,1,,,
42836,42836,1,,,
42838,42838,1,,,
10071,10071,4113,,,
10072,10072,4113,,,
42841,42841,1,,,
10075,10075,4078,,,
10076,10076,4129,,,
10077,10077,4129,,,
10080,10080,4092,,,
10086,10086,4083,,,
10091,10091,4113,,,
10093,10093,4090,,,
10094,10094,4129,,,
10095,10095,4113,,,
10097,10097,4083,,,
10101,10101,4102,,,
10102,10102,4085,,,
10103,10103,4129,,,
47255,47255,1,,,
10109,10109,4076,,,
10110,10110,4100,,,
10113,10113,4100,,,
10115,10115,4129,,,
10119,10119,4096,,,
10121,10121,4077,,,
10122,10122,4139,,,
10123,10123,4137,,,
10124,10124,4137,,,
10126,10126,4155,,,
10130,10130,1,,,
10138,10138,4139,,,
10139,10139,4155,,,
10144,10144,4148,,,
10146,10146,4167,,,
10147,10147,4139,,,
10148,10148,4139,,,
10150,10150,4139,,,
10156,10156,4139,,,
10162,10162,4175,,,
10166,10166,4139,,,
10167,10167,4204,,,
10170,10170,4151,,,
10171,10171,4155,,,
10172,10172,4204,,,
10174,10174,4166,,,
10175,10175,4193,,,
10176,10176,4139,,,
10177,10177,1,,,
10180,10180,4156,,,
10183,10183,4139,,,
10187,10187,4204,,,
10188,10188,4139,,,
10194,10194,4191,,,
10195,10195,4191,,,
10196,10196,4191,,,
10197,10197,4147,,,
10199,10199,4141,,,
10204,10204,4139,,,
10221,10221,4165,,,
10222,10222,4165,,,
10224,10224,4139,,,
10227,10227,4174,,,
10228,10228,4174,,,
10229,10229,4174,,,
10230,10230,4174,,,
10232,10232,4139,,,
10233,10233,4181,,,
42840,42840,1,,,
10235,10235,4204,,,
10237,10237,4193,,,
10238,10238,4153,,,
10245,10245,4184,,,
10246,10246,1,,,
10247,10247,4184,,,
10248,10248,4164,,,
10249,10249,4144,,,
10252,10252,4174,,,
10253,10253,4139,,,
10254,10254,4168,,,
10259,10259,4138,,,
10260,10260,4163,,,
10264,10264,4139,,,
10265,10265,4168,,,
10266,10266,4166,,,
10270,10270,4178,,,
10277,10277,4139,,,
10282,10282,4140,,,
10284,10284,4174,,,
10285,10285,4166,,,
10286,10286,4140,,,
10288,10288,4154,,,
10292,10292,4146,,,
10293,10293,4139,,,
10294,10294,4139,,,
10300,10300,4139,,,
10301,10301,4139,,,
10302,10302,4139,,,
10305,10305,4167,,,
10307,10307,4174,,,
10310,10310,4159,,,
10312,10312,4157,,,
10313,10313,4161,,,
10314,10314,4161,,,
10315,10315,4161,,,
10316,10316,4220,,,
10317,10317,4214,,,
10320,10320,1,,,
10321,10321,1,,,
10322,10322,4212,,,
10323,10323,1,,,
37442,37442,1,,,
10325,10325,4208,,,
10326,10326,1,,,
10327,10327,4214,,,
10328,10328,4227,,,
10329,10329,4209,,,
10330,10330,4205,,,
10332,10332,4221,,,
10333,10333,4221,,,
10334,10334,4235,,,
10335,10335,4225,,,
10336,10336,4233,,,
10339,10339,4221,,,
10342,10342,4218,,,
10344,10344,4209,,,
10345,10345,4234,,,
10347,10347,4229,,,
10348,10348,4212,,,
10349,10349,4233,,,
10350,10350,4224,,,
10352,10352,1,,,
10353,10353,4230,,,
10354,10354,4213,,,
10355,10355,4222,,,
10356,10356,4215,,,
10360,10360,4234,,,
10361,10361,4214,,,
10362,10362,4210,,,
10364,10364,4235,,,
10365,10365,4228,,,
10371,10371,4217,,,
10372,10372,4221,,,
10373,10373,4227,,,
10374,10374,4214,,,
10375,10375,4231,,,
10376,10376,4226,,,
10379,10379,4212,,,
10380,10380,4206,,,
10381,10381,1,,,
10382,10382,4257,,,
10383,10383,1,,,
10384,10384,4253,,,
10386,10386,4283,,,
10390,10390,4237,,,
10392,10392,4261,,,
10396,10396,4253,,,
10397,10397,4279,,,
10398,10398,4237,,,
10399,10399,4246,,,
10402,10402,4289,,,
10404,10404,4237,,,
10405,10405,4245,,,
10406,10406,4251,,,
10407,10407,4249,,,
10409,10409,4274,,,
10410,10410,4266,,,
10411,10411,4246,,,
10412,10412,4265,,,
10414,10414,4256,,,
10415,10415,4256,,,
10418,10418,4299,,,
10419,10419,4296,,,
43189,43189,1,,,
10423,10423,4295,,,
10424,10424,4277,,,
10426,10426,4238,,,
43196,43196,1,,,
10429,10429,4256,,,
43199,43199,1,,,
43200,43200,1,,,
10433,10433,4248,,,
10435,10435,1,,,
43204,43204,1,,,
10437,10437,4248,,,
43206,43206,1,,,
10439,10439,4280,,,
10440,10440,4253,,,
10442,10442,4258,,,
43211,43211,1,,,
10444,10444,4276,,,
10445,10445,4291,,,
43214,43214,1,,,
43215,43215,1,,,
43217,43217,1,,,
10450,10450,4244,,,
10451,10451,1,,,
10452,10452,4255,,,
10453,10453,4241,,,
10454,10454,4242,,,
43223,43223,1,,,
10456,10456,4254,,,
10457,10457,4273,,,
10458,10458,4300,,,
10459,10459,4240,,,
43229,43229,1,,,
10462,10462,4278,,,
10465,10465,4270,,,
43235,43235,1,,,
43236,43236,1,,,
10469,10469,4253,,,
43238,43238,1,,,
10471,10471,4263,,,
10472,10472,4285,,,
10473,10473,4247,,,
10474,10474,4288,,,
10475,10475,4271,,,
10476,10476,4246,,,
43245,43245,1,,,
43246,43246,1,,,
10480,10480,4237,,,
10481,10481,4259,,,
43250,43250,1,,,
10483,10483,4253,,,
10484,10484,4297,,,
43253,43253,1,,,
10486,10486,4290,,,
10488,10488,4236,,,
10489,10489,1,,,
10490,10490,4326,,,
43259,43259,1,,,
10492,10492,4344,,,
10494,10494,4302,,,
43263,43263,1,,,
43264,43264,1,,,
10498,10498,4301,,,
43267,43267,1,,,
43268,43268,1,,,
37448,37448,1,,,
43273,43273,1,,,
43274,43274,1,,,
10507,10507,4306,,,
10509,10509,4301,,,
10513,10513,4321,,,
43282,43282,1,,,
10515,10515,4327,,,
10516,10516,4363,,,
10517,10517,4321,,,
10518,10518,4309,,,
10523,10523,4376,,,
10528,10528,4348,,,
10533,10533,4306,,,
