ID	DOCULECT	ISO_CODE	CONCEPT	CONCEPTICON_ID	FORM	TOKENS	ASJP	DOLGO	SCA	COGNATE_CLASS	COGID	ASJP1	id	svmCC	lpCC
2880	Katang	kgd	dog		ʔacɔː	ʔ a c ɔː	7 a T o	H V K V	H A C U	2	485	7aTo	1569	dog:1	334
2881	Katu-AnDiem	ktv	dog		ʔacɔː	ʔ a c ɔː	7 a T o	H V K V	H A C U	2	485	7aTo	1570	dog:1	334
2883	Kui(Sriwises1978)	kdt	dog		cɑː	c ɑː	T o	K V	C A	2	485	To	1571	dog:1	334
2884	Kui(Huffman1979)	kdt	dog		ʔacɑː	ʔ a c ɑː	7 a T o	H V K V	H A C A	2	485	7aTo	1572	dog:1	334
2886	Mankong	sss	dog		ʔacɑː	ʔ a c ɑː	7 a T o	H V K V	H A C A	2	485	7aTo	1573	dog:1	334
2887	Pacoh	pac	dog		ʔəcɔ	ʔ ə c ɔ	7 I T o	H V K V	H E C U	2	485	73To	1574	dog:1	334
2888	So-Khammouane	sss	dog		ʔacɑː	ʔ a c ɑː	7 a T o	H V K V	H A C A	2	485	7aTo	1575	dog:1	334
2889	So-SakonNakhon	sss	dog		ʔacɑː	ʔ a c ɑː	7 a T o	H V K V	H A C A	2	485	7aTo	1576	dog:1	334
2890	Souei-Saravan	kdt	dog		ʔacɔː	ʔ a c ɔː	7 a T o	H V K V	H A C U	2	485	7aTo	1577	dog:1	334
2891	TaOi	tto	dog		cɔː	c ɔː	T o	K V	C U	2	485	To	1578	dog:1	334
2892	Khasi	khi	dog		ksew	k s e w	k s e w	K S V W	K S E W	2	485	ksew	1579	dog:3	337
2894	Pnar	pbv	dog		ksaw	k s a w	k s a w	K S V W	K S A W	2	485	ksaw	1580	dog:3	337
2895	War-Lamin	aml	dog		ksia	k s ia	k s i	K S V	K S I	2	485	ksi	1581	dog:3	337
2896	Khmer-Surin	kxm	dog		ckɛː	c k ɛː	T k E	K K V	C K E	5	487	TkE	1582	dog:5	334
2897	Khmer-Standard	khm	dog		cʰəkɛː	cʰ ə k ɛː	T I k E	K V K V	C E K E	5	487	T3kE	1583	dog:5	334
2898	Idu	tyh	dog		câ̰w	c â̰ w	T a w	K V W	C A W	2	485	Taw	1584	dog:3	334
2899	Khmu-Cuang	kjg	dog		sɔʔ	s ɔ ʔ	s o 7	S V H	S U H	2	485	so7	1585	dog:2	334
2901	Khmu-Yuan	kjg	dog		sɔ́ʔ	s ɔ́ ʔ	s o 7	S V H	S U H	2	485	so7	1586	dog:2	334
2903	Mal-T'in	mlf	dog		suaʔ	s ua ʔ	s u 7	S V H	S Y H	2	485	su7	1587	dog:2	334
2909	Bugan	bbh	dog		ʦau³³	ʦ au	c a	K V	C A	2	485	ca	1588	dog:1	334
2910	Mang	zng	dog		sə⁵¹	s ə	s I	S V	S E	2	485	s3	1589	dog:1	334
2911	Mon	mnw	dog		kluiw	k l ui w	k l u w	K R V W	K L Y W	6	488	kluw	1590	dog:8	339
2912	Nyahkur	cbn	dog		cʰúr	cʰ ú r	T u r	K V R	C Y R	6	488	Tur	1591	dog:1	334
2915	Gorum	pcj	dog		kusoˀd	k u s oˀ d	k u s o d	K V S V T	K Y S U T	2	485	kusod	1592	dog:6	336
2918	Kharia	khr	dog		sɔˈlɔʔ	s ɔ ˈl ɔ ʔ	s o l o 7	S V R V H	S U L U H	2	485	solo7	1593	dog:2	334
2923	Santali	sat	dog		seta	s e t a	s e t a	S V T V	S E T A	7	489	seta	1594	dog:9	334
2924	Sora	srb	dog		kinˈsoːd	k i n ˈs oː d	k i n s o d	K V N S V T	K I N S U T	2	485	kinsod	1595	dog:6	336
2925	Car	caq	dog		am	a m	a m	V M	A M	9	490	am	1596	dog:7	335
2927	Nancowri	ncb	dog		aːm	aː m	a m	V M	A M	9	490	am	1597	dog:7	335
2937	Lawa(Ratanakul)	lcp	dog		sɔʔ	s ɔ ʔ	s o 7	S V H	S U H	2	485	so7	1598	dog:2	334
2939	ManMet	mml	dog		sɔʔ⁵³	s ɔ ʔ	s o 7	S V H	S U H	2	485	so7	1599	dog:2	334
2941	Palaung-Dara'ang	pce	dog		maso	m a s o	m a s o	M V S V	M A S U	2	485	maso	1600	dog:1	334
2942	Palaung-Kalaw	pce	dog		saw	s a w	s a w	S V W	S A W	2	485	saw	1601	dog:3	334
2944	Palaung-Namhsan	pce	dog		sɔ	s ɔ	s o	S V	S U	2	485	so	1602	dog:1	334
2945	Riang-Sak	ril	dog		soʔ¹	s o ʔ	s o 7	S V H	S U H	2	485	so7	1603	dog:2	334
2949	Wa-Praok	prk	dog		soʔ	s o ʔ	s o 7	S V H	S U H	2	485	so7	1604	dog:2	334
2956	Karii	pkt	dog		cɔːʔ	c ɔː ʔ	T o 7	K V H	C U H	2	485	To7	1605	dog:4	334
2959	Ruc	scb	dog		acɔ³	a c ɔ	a T o	V K V	A C U	2	485	aTo	1606	dog:1	334
2962	Vietnamese	vie	dog		chó	c h ó	T h o	K H V	C H U	2	485	Tho	1607	dog:1	334
2975	Alak	alk	dry		hakɔh	h a k ɔ h	h a k o h	H V K V H	H A K U H	8	534	hakoh	1608	dry:15	342
2976	Bahnar-Golar	bdq	dry		hrɛŋ	h r ɛ ŋ	h r E N	H R V N	H R E N	9	535	hrEN	1609	dry:1	340
2977	Bahnar-Kontum	bdq	dry		hrɛŋ	h r ɛ ŋ	h r E N	H R V N	H R E N	9	535	hrEN	1610	dry:1	340
2978	Bahnar-Pleiku	bdq	dry		srɛŋ	s r ɛ ŋ	s r E N	S R V N	S R E N	9	535	srEN	1611	dry:1	340
2979	Brao	brb	dry		cʰrak	cʰ r a k	T r a k	K R V K	C R A K	10	491	Trak	1612	dry:1	346
2984	Cua	cua	dry		hrak	h r a k	h r a k	H R V K	H R A K	10	491	hrak	1613	dry:1	340
2985	Halang	hal	dry		sram	s r a m	s r a m	S R V M	S R A M	14	495	sram	1614	dry:1	344
2986	Jeh	jeh	dry		raŋ	r a ŋ	r a N	R V N	R A N	12	493	raN	1615	dry:1	340
2987	Jru-Laven	lbo	dry		cram	c r a m	T r a m	K R V M	C R A M	14	495	Tram	1616	dry:1	344
2991	Mnong-Rölöm	mng	dry		krɔː	k r ɔː	k r o	K R V	K R U	13	494	kro	1617	dry:12	344
2992	Mnong-Rölöm	mng	dry		praŋ	p r a ŋ	p r a N	P R V N	P R A N	16	497	praN	1618	dry:1	340
2993	Nyaheun	nev	dry		sraŋ	s r a ŋ	s r a N	S R V N	S R A N	12	493	sraN	1619	dry:1	340
2995	Rengao	ren	dry		ʦriːŋ	ʦ r iː ŋ	c r i N	K R V N	C R I N	9	535	criN	1620	dry:1	340
2998	Sedang	sed	dry		ʂḭŋ	ʂ ḭ ŋ	S i N	S V N	S I N	9	535	SiN	1621	dry:13	340
2999	Sre	kpm	dry		səh	s ə h	s I h	S V H	S E H	11	492	s3h	1622	dry:8	342
3000	Sre	kpm	dry		raɲ	r a ɲ	r a H	R V N	R A N	12	493	raN	1623	dry:1	340
3001	Sre	kpm	dry		rɔ	r ɔ	r o	R V	R U	13	494	ro	1624	dry:14	343
3002	Stieng	sti	dry		praŋ	p r a ŋ	p r a N	P R V N	P R A N	16	497	praN	1625	dry:1	340
3003	Stieng	sti	dry		let	l e t	l e t	R V T	L E T	19	498	let	1626	dry:9	343
3004	Stieng	sti	dry		ʃuat	ʃ ua t	S u t	S V T	S Y T	20	499	Sut	1627	dry:2	341
3005	Stieng	sti	dry		ʃək	ʃ ə k	S I k	S V K	S E K	21	500	S3k	1628	dry:8	346
3010	Bru-Talan	oog	dry		crɛˀɛŋ	c r ɛˀɛ ŋ	T r E N	K R V N	C R E N	9	535	TrEN	1629	dry:1	340
3011	Bru-Ubon	bru	dry		səʔəːt	s ə ʔ əː t	s I 7 I t	S V H V T	S E H E T	22	501	s373t	1630	dry:2	341
3012	In	irr	dry		trɛ̰ːŋ	t r ɛ̰ː ŋ	t r E N	T R V N	T R E N	9	535	trEN	1631	dry:1	340
3013	Katang	kgd	dry		treːŋ	t r eː ŋ	t r e N	T R V N	T R E N	9	535	treN	1632	dry:1	340
3014	Katu-AnDiem	ktv	dry		gɑh	g ɑ h	g o h	K V H	K A H	15	496	goh	1633	dry:4	342
3015	Katu-AnDiem	ktv	dry		prieŋ	p r ie ŋ	p r i N	P R V N	P R I N	26	505	priN	1634	dry:1	340
3018	Kui(Sriwises1978)	kdt	dry		praŋ	p r a ŋ	p r a N	P R V N	P R A N	16	497	praN	1635	dry:1	340
3019	Kui(Sriwises1978)	kdt	dry		sɁɑːt	s Ɂ ɑː t	s 7 o t	S H V T	S H A T	22	501	s7ot	1636	dry:2	341
3020	Kui(Huffman1979)	kdt	dry		blɛːŋ	b l ɛː ŋ	b l E N	P R V N	P L E N	24	503	blEN	1637	dry:1	340
3021	Kui(Huffman1979)	kdt	dry		səʔɑːt	s ə ʔ ɑː t	s I 7 o t	S V H V T	S E H A T	22	501	s37ot	1638	dry:2	341
3023	Mankong	sss	dry		rɑ̤h	r ɑ̤ h	r o h	R V H	R A H	25	504	roh	1639	dry:3	343
3024	Mankong	sss	dry		səʔʌːt	s ə ʔ ʌː t	s I 7 o t	S V H V T	S E H E T	22	501	s37ot	1640	dry:2	341
3025	Mankong	sss	dry		praŋ	p r a ŋ	p r a N	P R V N	P R A N	16	497	praN	1641	dry:1	340
3026	Nge'	ngt	dry		cariaŋkatiak	cariaŋ katiak	T k	K K	C K	9	535	Tk	1642	dry:16	346
3027	Nge'	ngt	dry		saŋat	s a ŋ a t	s a N a t	S V N V T	S A N A T	26	505	saNat	1643	dry:2	341
3028	Nge'	ngt	dry		sarɔːk	s a r ɔː k	s a r o k	S V R V K	S A R U K	23	502	sarok	1644	dry:17	346
3029	Pacoh	pac	dry		prɛːŋ	p r ɛː ŋ	p r E N	P R V N	P R E N	26	505	prEN	1645	dry:1	340
3030	Pacoh	pac	dry		ʔənsaːm	ʔ ə n s aː m	7 I n s a m	H V N S V M	H E N S A M	27	506	73nsam	1646	dry:18	350
3031	So-Khammouane	sss	dry		kram	k r a m	k r a m	K R V M	K R A M	14	495	kram	1647	dry:7	344
3032	So-Khammouane	sss	dry		siʔəːt	s i ʔ əː t	s i 7 I t	S V H V T	S I H E T	22	501	si73t	1648	dry:2	341
3033	So-SakonNakhon	sss	dry		səʔəːt	s ə ʔ əː t	s I 7 I t	S V H V T	S E H E T	22	501	s373t	1649	dry:2	341
3034	Souei-Saravan	kdt	dry		srəm	s r ə m	s r I m	S R V M	S R E M	14	495	sr3m	1650	dry:1	344
3035	TaOi	tto	dry		srɛːŋ	s r ɛː ŋ	s r E N	S R V N	S R E N	9	535	srEN	1651	dry:1	340
3036	TaOi	tto	dry		həŋanˀ	h ə ŋ a nˀ	h I N a n	H V N V N	H E N A N	28	507	h3Nan	1652	dry:2	347
3037	Khasi	khi	dry		rkʰiaŋ	r kʰ ia ŋ	r k i N	R K V N	R K I N	29	508	rkiN	1653	dry:11	340
3039	Pnar	pbv	dry		raw	r a w	r a w	R V W	R A W	13	494	raw	1654	dry:19	343
3040	War-Lamin	aml	dry		rhɪəŋ	r h ɪə ŋ	r h i N	R H V N	R H I N	29	508	rhiN	1655	dry:11	340
3041	Khmer-Surin	kxm	dry		sŋʊːt	s ŋ ʊː t	s N u t	S N V T	S N Y T	31	509	sNut	1656	dry:2	341
3042	Khmer-Surin	kxm	dry		krɪːm	k r ɪː m	k r i m	K R V M	K R I M	14	495	krim	1657	dry:7	344
3043	Khmer-Standard	khm	dry		riːŋ	r iː ŋ	r i N	R V N	R I N	9	535	riN	1658	dry:11	340
3044	Khmer-Standard	khm	dry		sŋuət	s ŋ uə t	s N u t	S N V T	S N Y T	31	509	sNut	1659	dry:2	341
3045	Khmer-Standard	khm	dry		praŋ	p r a ŋ	p r a N	P R V N	P R A N	16	497	praN	1660	dry:1	340
3046	Idu	tyh	dry		rɔ̰̂ː	r ɔ̰̂ː	r o	R V	R U	13	494	ro	1661	dry:20	343
3047	Khmu-Cuang	kjg	dry		hntaŋ	h n t a ŋ	h n t a N	H N T V N	H N T A N	32	510	hntaN	1662	dry:10	347
3048	Khmu-Cuang	kjg	dry		ras	r a s	r a s	R V S	R A S	33	511	ras	1663	dry:3	343
3049	Khmu-Cuang	kjg	dry		sroːɲ	s r oː ɲ	s r o H	S R V N	S R U N	34	512	sroN	1664	dry:1	340
3051	Khmu-Yuan	kjg	dry		cróːɲ	c r óː ɲ	T r o H	K R V N	C R U N	34	512	TroN	1665	dry:1	340
3052	Khmu-Yuan	kjg	dry		hntáːr	h n t áː r	h n t a r	H N T V R	H N T A R	36	513	hntar	1666	dry:10	347
3053	Khmu-Yuan	kjg	dry		ŋát	ŋ á t	N a t	N V T	N A T	37	514	Nat	1667	dry:2	341
3054	Khmu-Yuan	kjg	dry		ràːs	r àː s	r a s	R V S	R A S	33	511	ras	1668	dry:3	343
3055	Mal-T'in	mlf	dry		kʰɔh	kʰ ɔ h	k o h	K V H	K U H	38	515	koh	1669	dry:4	342
3056	Mal-T'in	mlf	dry		ŋat	ŋ a t	N a t	N V T	N A T	37	514	Nat	1670	dry:2	341
3062	Bugan	bbh	dry		tʃiu⁵⁵	t ʃ iu	t S i	T S V	T S I	40	517	tSi	1671	dry:21	352
3063	Mang	zng	dry		ɲat⁷	ɲ a t	H a t	N V T	N A T	37	514	Nat	1672	dry:2	341
3064	Mang	zng	dry		ʔaː³	ʔ aː	7 a	H V	H A	41	518	7a	1673	dry:22	342
3065	Mon	mnw	dry		kɔh	k ɔ h	k o h	K V H	K U H	38	515	koh	1674	dry:4	342
3066	Nyahkur	cbn	dry		cəkáç	c ə k á ç	T I k a S	K V K V S	C E K A S	39	516	T3kaS	1675	dry:23	349
3067	Nyahkur	cbn	dry		ŋríəp	ŋ r íə p	N r i p	N R V P	N R I P	42	519	Nrip	1676	dry:24	340
3070	Gorum	pcj	dry		asar	a s a r	a s a r	V S V R	A S A R	43	520	asar	1677	dry:6	345
3073	Kharia	khr	dry		kɔˈsɔr	k ɔ ˈs ɔ r	k o s o r	K V S V R	K U S U R	43	520	kosor	1678	dry:6	345
3078	Santali	sat	dry		rohoɽ	r o h o ɽ	r o h o r	R V H V R	R U H U R	46	521	rohor	1679	dry:25	345
3079	Santali	sat	dry		tase	t a s e	t a s e	T V S V	T A S E	47	522	tase	1680	dry:26	351
3080	Sora	srb	dry		ʌsʌr	ʌ s ʌ r	o s o r	V S V R	E S E R	43	520	osor	1681	dry:6	345
3081	Car	caq	dry		tətmaːkuwə	t ə t m aː k u w ə	t I t m a k u w I	T V T M V K V W V	T E T M A K Y W E	48	523	t3tmakuw3	1682	dry:27	353
3082	Car	caq	dry		ɲɔː	ɲ ɔː	H o	N V	N U	49	524	No	1683	dry:28	341
3084	Nancowri	ncb	dry		hala	h a l a	h a l a	H V R V	H A L A	51	525	hala	1684	dry:29	348
3094	Lawa(Ratanakul)	lcp	dry		ʔɔh	ʔ ɔ h	7 o h	H V H	H U H	57	527	7oh	1685	dry:30	342
3097	ManMet	mml	dry		ɔn³¹	ɔ n	o n	V N	U N	56	526	on	1686	dry:31	340
3099	Palaung-Dara'ang	pce	dry		heɲ	h e ɲ	h e H	H V N	H E N	61	528	heN	1687	dry:5	340
3100	Palaung-Kalaw	pce	dry		kahaoh	ka haoh	k h	K H	K H	62	529	kh	1688	dry:32	342
3102	Palaung-Namhsan	pce	dry		hɔŋ	h ɔ ŋ	h o N	H V N	H U N	63	530	hoN	1689	dry:5	340
3103	Riang-Sak	ril	dry		hɔŋ¹	h ɔ ŋ	h o N	H V N	H U N	63	530	hoN	1690	dry:5	340
3106	Wa-Praok	prk	dry		rɛ̤t	r ɛ̤ t	r E t	R V T	R E T	65	531	rEt	1691	dry:9	343
3107	Wa-Praok	prk	dry		hit	h i t	h i t	H V T	H I T	66	532	hit	1692	dry:33	341
3108	Wa-Praok	prk	dry		kʰriam	kʰ r ia m	k r i m	K R V M	K R I M	14	495	krim	1693	dry:7	344
3116	Karii	pkt	dry		rɔːh	r ɔː h	r o h	R V H	R U H	13	494	roh	1694	dry:3	343
3117	Ruc	scb	dry		kʰoː	kʰ oː	k o	K V	K U	69	533	ko	1695	dry:34	342
3120	Vietnamese	vie	dry		khô	k h ô	k h o	K H V	K H U	69	533	kho	1696	dry:35	342
3131	Alak	alk	ear		ntoː	n t oː	n t o	N T V	N T U	2	540	nto	1697	ear:20	356
3132	Bahnar-Golar	bdq	ear		ɗɔːn	ɗ ɔː n	d o n	T V N	T U N	3	541	don	1698	ear:3	356
3133	Bahnar-Kontum	bdq	ear		ɗɔːn	ɗ ɔː n	d o n	T V N	T U N	3	541	don	1699	ear:3	356
3134	Bahnar-Pleiku	bdq	ear		ɗɔːn	ɗ ɔː n	d o n	T V N	T U N	3	541	don	1700	ear:3	356
3135	Brao	brb	ear		trəpit	t r ə p i t	t r I p i t	T R V P V T	T R E P I T	4	542	tr3pit	1701	ear:2	355
3139	Cua	cua	ear		toːl	t oː l	t o l	T V R	T U L	2	540	tol	1702	ear:1	356
3140	Halang	hal	ear		pəːt	p əː t	p I t	P V T	P E T	4	542	p3t	1703	ear:2	355
3141	Jeh	jeh	ear		pa̤t	p a̤ t	p a t	P V T	P A T	4	542	pat	1704	ear:2	355
3142	Jru-Laven	lbo	ear		hpiːt	h p iː t	h p i t	H P V T	H P I T	4	542	hpit	1705	ear:2	355
3146	Mnong-Rölöm	mng	ear		toːr	t oː r	t o r	T V R	T U R	2	540	tor	1706	ear:1	354
3147	Nyaheun	nev	ear		ppit	pp i t	p i t	P V T	P I T	4	542	pit	1707	ear:2	355
3149	Rengao	ren	ear		dɔːn	d ɔː n	d o n	T V N	T U N	3	541	don	1708	ear:3	356
3151	Sedang	sed	ear		tṵən	t ṵə n	t u n	T V N	T Y N	3	541	tun	1709	ear:3	356
3152	Sre	kpm	ear		tour	t ou r	t o r	T V R	T U R	2	540	tor	1710	ear:1	354
3153	Stieng	sti	ear		toːr	t oː r	t o r	T V R	T U R	2	540	tor	1711	ear:1	354
3156	Bru-Talan	oog	ear		kətoːr	k ə t oː r	k I t o r	K V T V R	K E T U R	2	540	k3tor	1712	ear:1	354
3157	Bru-Ubon	bru	ear		kətuːr	k ə t uː r	k I t u r	K V T V R	K E T Y R	2	540	k3tur	1713	ear:1	354
3158	In	irr	ear		kətoːr	k ə t oː r	k I t o r	K V T V R	K E T U R	2	540	k3tor	1714	ear:1	354
3159	Katang	kgd	ear		kətʊːr	k ə t ʊː r	k I t u r	K V T V R	K E T Y R	2	540	k3tur	1715	ear:1	354
3160	Katu-AnDiem	ktv	ear		katɑr	k a t ɑ r	k a t o r	K V T V R	K A T A R	2	540	kator	1716	ear:1	354
3162	Kui(Sriwises1978)	kdt	ear		kətɔːr	k ə t ɔː r	k I t o r	K V T V R	K E T U R	2	540	k3tor	1717	ear:1	354
3163	Kui(Huffman1979)	kdt	ear		kətɔːl	k ə t ɔː l	k I t o l	K V T V R	K E T U L	2	540	k3tol	1718	ear:1	354
3165	Mankong	sss	ear		kutoːr	k u t oː r	k u t o r	K V T V R	K Y T U R	2	540	kutor	1719	ear:1	354
3166	Nge'	ngt	ear		kator	k a t o r	k a t o r	K V T V R	K A T U R	2	540	kator	1720	ear:1	354
3167	Pacoh	pac	ear		kutṵːr	k u t ṵː r	k u t u r	K V T V R	K Y T Y R	2	540	kutur	1721	ear:1	354
3168	So-Khammouane	sss	ear		kətuːr	k ə t uː r	k I t u r	K V T V R	K E T Y R	2	540	k3tur	1722	ear:1	354
3169	So-SakonNakhon	sss	ear		kətuːr	k ə t uː r	k I t u r	K V T V R	K E T Y R	2	540	k3tur	1723	ear:1	354
3170	Souei-Saravan	kdt	ear		kətoːl	k ə t oː l	k I t o l	K V T V R	K E T U L	2	540	k3tol	1724	ear:1	354
3171	TaOi	tto	ear		kətoːr	k ə t oː r	k I t o r	K V T V R	K E T U R	2	540	k3tor	1725	ear:1	354
3172	Khasi	khi	ear		ʃkɔːr	ʃ k ɔː r	S k o r	S K V R	S K U R	5	543	Skor	1726	ear:10	354
3174	Pnar	pbv	ear		ckoːr	c k oː r	T k o r	K K V R	C K U R	5	543	Tkor	1727	ear:10	354
3175	War-Lamin	aml	ear		təraŋ	t ə r a ŋ	t I r a N	T V R V N	T E R A N	6	544	t3raN	1728	ear:12	356
3176	Khmer-Surin	kxm	ear		tʨɪːɁ	t ʨ ɪː Ɂ	t C i 7	T K V H	T C I H	7	545	tCi7	1729	ear:9	360
3177	Khmer-Standard	khm	ear		trɑciəʔ	t r ɑ c iə ʔ	t r o T i 7	T R V K V H	T R A C I H	7	545	troTi7	1730	ear:9	360
3178	Idu	tyh	ear		kɛ́ʔ	k ɛ́ ʔ	k E 7	K V H	K E H	8	546	kE7	1731	ear:19	361
3179	Khmu-Cuang	kjg	ear		rməːj	r m əː j	r m I y	R M V J	R M E J	9	547	rm3y	1732	ear:4	357
3181	Khmu-Yuan	kjg	ear		hrmə̀ːj	h r m ə̀ː j	h r m I y	H R M V J	H R M E J	9	547	hrm3y	1733	ear:4	357
3183	Mal-T'in	mlf	ear		mɔːj	m ɔː j	m o y	M V J	M U J	9	547	moy	1734	ear:4	357
3189	Bugan	bbh	ear		pa⁵⁵ʦɛ³⁵	pa⁵⁵ ʦɛ³⁵	p c	P K	P C	7	545	pc	1735	ear:18	355
3190	Mang	zng	ear		ŋ²teː⁶	ŋ² teː⁶	N t	N T	N T	10	536	Nt	1736	ear:17	356
3191	Mon	mnw	ear		kato	k a t o	k a t o	K V T V	K A T U	2	540	kato	1737	ear:1	354
3192	Nyahkur	cbn	ear		kətúər	k ə t úə r	k I t u r	K V T V R	K E T Y R	2	540	k3tur	1738	ear:1	354
3195	Gorum	pcj	ear		luˀd	l uˀ d	l u d	R V T	L Y T	2	540	lud	1739	ear:8	355
3198	Kharia	khr	ear		luˈtur	l u ˈt u r	l u t u r	R V T V R	L Y T Y R	2	540	lutur	1740	ear:1	354
3202	Santali	sat	ear		lutur	l u t u r	l u t u r	R V T V R	L Y T Y R	2	540	lutur	1741	ear:1	354
3203	Sora	srb	ear		lʔud	l ʔ u d	l 7 u d	R H V T	L H Y T	2	540	l7ud	1742	ear:8	355
3204	Car	caq	ear		naŋ	n a ŋ	n a N	N V N	N A N	12	537	naN	1743	ear:7	359
3206	Nancowri	ncb	ear		naŋ	n a ŋ	n a N	N V N	N A N	12	537	naN	1744	ear:7	359
3216	Lawa(Ratanakul)	lcp	ear		suək	s uə k	s u k	S V K	S Y K	13	538	suk	1745	ear:16	362
3218	ManMet	mml	ear		lăʔ⁵³sok³³	lăʔ⁵³ sok³³	l s	R S	L S	13	538	ls	1746	ear:15	363
3220	Palaung-Dara'ang	pce	ear		Ɂaj̊ouɁ	Ɂ a j̊ ou Ɂ	7 a y o 7	H V J V H	H A J U H	13	538	7ayo7	1747	ear:6	358
3221	Palaung-Kalaw	pce	ear		ʔaçawʔ	ʔa çawʔ	7 S	H S	H S	13	538	7S	1748	ear:14	364
3223	Palaung-Namhsan	pce	ear		hjɔʔ	h j ɔ ʔ	h y o 7	H J V H	H J U H	13	538	hyo7	1749	ear:6	358
3224	Riang-Sak	ril	ear		tjor¹	t j o r	t y o r	T J V R	T J U R	2	540	tyor	1750	ear:1	354
3228	Wa-Praok	prk	ear		jʰaɔk	jʰ aɔ k	y a k	J V K	J A K	12	537	yak	1751	ear:13	358
3235	Karii	pkt	ear		saːj	s aː j	s a y	S V J	S A J	16	539	say	1752	ear:5	357
3238	Ruc	scb	ear		saj	s a j	s a y	S V J	S A J	16	539	say	1753	ear:5	357
3241	Vietnamese	vie	ear		tai	t ai	t a	T V	T A	16	539	ta	1754	ear:11	365
3252	Alak	alk	earth (soil)		tənɛh	t ə n ɛ h	t I n E h	T V N V H	T E N E H	3	558	t3nEh	1755	earth (soil):2	366
3253	Bahnar-Golar	bdq	earth (soil)		tɛh	t ɛ h	t E h	T V H	T E H	4	559	tEh	1756	earth (soil):1	366
3254	Bahnar-Kontum	bdq	earth (soil)		tɛh	t ɛ h	t E h	T V H	T E H	4	559	tEh	1757	earth (soil):1	366
3255	Bahnar-Pleiku	bdq	earth (soil)		tɛh	t ɛ h	t E h	T V H	T E H	4	559	tEh	1758	earth (soil):1	366
3256	Brao	brb	earth (soil)		pədeh	p ə d e h	p I d e h	P V T V H	P E T E H	4	559	p3deh	1759	earth (soil):1	366
3260	Cua	cua	earth (soil)		bəri	b ə r i	b I r i	P V R V	P E R I	2	553	b3ri	1760	earth (soil):8	366
3261	Halang	hal	earth (soil)		təʔneh	t ə ʔ n e h	t I 7 n e h	T V H N V H	T E H N E H	3	558	t37neh	1761	earth (soil):2	366
3262	Jeh	jeh	earth (soil)		ʔnɛh	ʔ n ɛ h	7 n E h	H N V H	H N E H	3	558	7nEh	1762	earth (soil):2	366
3263	Jru-Laven	lbo	earth (soil)		pətɛh	p ə t ɛ h	p I t E h	P V T V H	P E T E H	4	559	p3tEh	1763	earth (soil):1	366
3267	Mnong-Rölöm	mng	earth (soil)		tɛh	t ɛ h	t E h	T V H	T E H	4	559	tEh	1764	earth (soil):1	366
3268	Nyaheun	nev	earth (soil)		brɛh	b r ɛ h	b r E h	P R V H	P R E H	3	558	brEh	1765	earth (soil):1	366
3270	Rengao	ren	earth (soil)		təʔnih	t ə ʔ n i h	t I 7 n i h	T V H N V H	T E H N I H	3	558	t37nih	1766	earth (soil):2	366
3272	Sedang	sed	earth (soil)		tənɛj	t ə n ɛ j	t I n E y	T V N V J	T E N E J	3	558	t3nEy	1767	earth (soil):2	366
3273	Sre	kpm	earth (soil)		ʔuː	ʔ uː	7 u	H V	H Y	5	560	7u	1768	earth (soil):9	373
3274	Stieng	sti	earth (soil)		sətɛh	s ə t ɛ h	s I t E h	S V T V H	S E T E H	4	559	s3tEh	1769	earth (soil):1	366
3277	Bru-Talan	oog	earth (soil)		kətɛˀɛʔ	k ə t ɛˀɛ ʔ	k I t E 7	K V T V H	K E T E H	6	561	k3tE7	1770	earth (soil):1	366
3278	Bru-Ubon	bru	earth (soil)		kətɛːʔ	k ə t ɛː ʔ	k I t E 7	K V T V H	K E T E H	6	561	k3tE7	1771	earth (soil):1	366
3279	Katang	kgd	earth (soil)		kəteːʔ	k ə t eː ʔ	k I t e 7	K V T V H	K E T E H	6	561	k3te7	1772	earth (soil):1	366
3280	Katu-AnDiem	ktv	earth (soil)		kətiek	k ə t ie k	k I t i k	K V T V K	K E T I K	6	561	k3tik	1773	earth (soil):1	366
3282	Kui(Sriwises1978)	kdt	earth (soil)		kətɛʔ	k ə t ɛ ʔ	k I t E 7	K V T V H	K E T E H	6	561	k3tE7	1774	earth (soil):1	366
3283	Kui(Huffman1979)	kdt	earth (soil)		kətɛːʔ	k ə t ɛː ʔ	k I t E 7	K V T V H	K E T E H	6	561	k3tE7	1775	earth (soil):1	366
3285	Mankong	sss	earth (soil)		kutɛːʔ	k u t ɛː ʔ	k u t E 7	K V T V H	K Y T E H	6	561	kutE7	1776	earth (soil):1	366
3286	Nge'	ngt	earth (soil)		katiək	k a t iə k	k a t i k	K V T V K	K A T I K	6	561	katik	1777	earth (soil):1	366
3287	Pacoh	pac	earth (soil)		kutíɛk	k u t íɛ k	k u t i k	K V T V K	K Y T I K	6	561	kutik	1778	earth (soil):1	366
3288	So-Khammouane	sss	earth (soil)		kutɛːk	k u t ɛː k	k u t E k	K V T V K	K Y T E K	6	561	kutEk	1779	earth (soil):1	366
3289	So-SakonNakhon	sss	earth (soil)		kutɛːk	k u t ɛː k	k u t E k	K V T V K	K Y T E K	6	561	kutEk	1780	earth (soil):1	366
3290	Souei-Saravan	kdt	earth (soil)		kətɛːʔ	k ə t ɛː ʔ	k I t E 7	K V T V H	K E T E H	6	561	k3tE7	1781	earth (soil):1	366
